start	end	text
3194440	3199040	you so that's not found resource not found he won't be able to serve you so
3199040	3203000	it's a your mistake that you're asking a wrong person to do something now if
3203000	3208160	something let's say you after four four xx series right you might have also
3208160	3218880	seen five excess series also have anyone faced 5x code series 500 server down
3218880	3225560	right people say that five server is down server is down what does it mean
3225560	3234320	what does it mean when I say server is done the back-end system right this
3234320	3241200	server the system is shut down internal server error okay bad bad gateway so all
3241200	3245240	these things all the 500x codes whatever you come see right those are like
3245240	3250320	problem with server like you don't know there is a issue with a server ongoing
3250320	3254880	so you cannot do anything so 4x series is something that you can't do right
3254880	3258560	this is something problem from the front-end 5x series is something a
3258560	3264600	problem from the back-end is this clear 4x and faxes might be clear right now
3264600	3271960	then there is something called 2x code so this is a success code for all the
3271960	3277520	get calls for all the get calls right you get a success code or the post calls
3277520	3282640	you get to 200 code or 202 code where you are trying to say that whatever you
3282640	3287400	want you made a request of these four items get post delete and if that
3287400	3290840	particular call whatever you request made it if it is successful it will
3290840	3296320	return us that data along with the status code of 200 okay then there is
3296320	3301720	something called three excess three excess is something like redirection just
3301720	3308560	we have seen is that if you see scalar.com got I just entered scalar.com
3308560	3313920	but it redirected me to menti dashboard have you seen this I have entered
3313920	3318240	scalar.com only but it took me to the menti dashboard right URL got appended
3318240	3324200	dynamically it's a runtime and it loaded me a new site instead of loading just a
3324200	3326880	scalar.com
3328120	3334480	did you guys notice that or I'll show it again okay I'll show it again if you
3334480	3338480	need give me a second
3339920	3345240	let's clean it up again let's say scalar.com let's say I'm just entering
3345240	3350800	scalar.com when I click enter if you see it appended menti dashboard and to dos
3350800	3356080	now why this happened is it says that scalar.com by default home page is not
3356080	3360880	available it need to someone hitting this URL need to be navigated to menti
3360880	3365960	dashboard now but if you see when I hit a scalar.com it is giving me 300 status
3365960	3370320	code it means it's saying that hey this something I recognize it but actual
3370320	3374800	website where you have to go to is menti dashboard so whenever something is
3374800	3380280	coming with a 300 X code return return status right response status it is
3380280	3383480	something related to
3387200	3390200	redirection
3391480	3398080	okay and there is one thing which is left is info first one excess code
3398080	3401760	whenever you see this is one of the rare code it gives just the information
3401760	3406840	okay information about resource
3407840	3414160	I've seen very rare use case of 1x code which you might not have face it but it
3414160	3418240	gives just gives information about resources like back-end system and where
3418240	3423240	it is and if you want to fetch information about systems okay and that's
3423240	3427600	not commonly used mainly important things that you need to remember is 2x
3427600	3435000	4x and 5x okay whatever this code starts with 2 4 and 5 are more important 2
3435000	3438920	stands for success 4 stands for client-side mistake 5 stands for server
3438920	3446280	side mistake okay now I hope this part is clear like how when I said that I
3446400	3453720	just want to focus on this part layer till this part okay so firstly if I try
3453720	3459680	to repeat this revise this once okay what we thought what we okay 1x code
3459680	3469480	okay let's say I try to give an example of 1x code let's say
3476280	3483840	just a second I'll fetch it and show you what actually gives us okay so here
3483840	3487520	they say is that you know information response now what sort of information
3487520	3494160	responses like you know in on the network layer like switching protocols
3494160	3500600	are processing this is not actually used on the system like I we don't really use
3500600	3505480	them when you're developing websites or applications you never throw 1x code
3505480	3509440	this is actually happened on a network layer by the systems itself that
3509440	3513720	servers that handle where it shares shares information about the resource
3513720	3517280	let's say client machine resource the what this client machine is all about
3517280	3521360	what this server machine is all about okay you won't be able to see it in the
3521360	3528080	network because whatever you make either whenever you making a yeah I'll give you
3528080	3532840	the real-time scenario for 1x code give me some time but what I was trying to
3532840	3535880	say talk about is when when communication is happening between two
3535880	3539320	system right if you think it from the perspective of communication is
3539320	3544800	happening firstly either this person can say wrong or either this person can say
3544800	3550520	wrong or this person both can you know like make a communication real real you
3550520	3555520	know work properly so if this person is making wrong it is 4x code if this
3555520	3560000	person is making wrong this is 5x code and if there is something going right
3560040	3565320	between all the communication then there is a 2x code okay for 1x I'll get I'll
3565320	3575600	get the real-time examples I'll share it with you okay works guys okay cool now
3575600	3581800	trying to revise again repeat once on a top level so then we have understood
3581800	3586160	that what happens in the browser whenever you enter a URL so the first
3586200	3590200	thing that we have figured out that when on the client whenever you enter
3590200	3600800	anything it goes to you know a series of steps okay I'm wrong with spellings
3600800	3620760	series series of steps no to fetch IP address of server once it gets IP address
3620760	3626120	it goes to the server but no there are two things that are happening in middle
3626120	3631400	one is connection TCP connection this thing we have learned two things three
3631400	3636360	things happen in the ACP handshake ACK where it sends some client to server and
3636360	3645800	server sends sync less ACK then client again says sync okay once this
3645800	3650680	connection is done then this people connect and communicate using HTTP
3650680	3653280	protocols
3656160	3661480	I hope now you are at least on a top level you have a you know greater
3661480	3665440	clarity what is happening behind the scenes how data is being served from a
3665440	3672120	machine right this is clear guys okay if there are other than any doubts other
3672120	3679360	than one excess please shoot it I'll wait for a minute to before I go ahead
3680360	3686120	because next topic that something that I want we need to get started with is
3686120	3692360	introduction to HTML part because this is you know high-level introduction
3692360	3697280	about web fundamentals where we understood about what full stack domain
3697280	3701960	is overall like what what we have what we have to work or what we have to learn
3701960	3706800	then we understood like what happens in a system actually when you enter any you
3706800	3714920	are this things acts as a base to move ahead in the further classes okay this
3714920	3721240	was being a theoretical now we'll start with a more practical part so as height
3721240	3728040	when API comes into the picture okay now okay
3728080	3733480	API's are generally let's say
3734960	3743400	I'm a client I'm a server okay a client can talk to multiple people
3744360	3750320	okay let's say how do I say okay this way
3751000	3756800	yes yes this day right so API's are application programming interface they
3756800	3761400	say that you know these are the end points with which you can connect to
3761400	3766120	get the information that you want now this like you know using this whatever
3766120	3770120	get post delete calls right you cannot say that randomly give me any
3770120	3775200	information for getting this information this server should support right firstly
3775200	3779200	back-end system should support that hey you can get this information from me I
3779200	3785080	can give you this information now to get that you know in order to give that
3785080	3788960	information right this back-end systems build application programming interface
3788960	3793480	there can be multiple endpoints like we have seen one of the end point is user
3793480	3799760	info when we entered you know scalar comm right we seen that user info now
3799760	3805600	user info is a get call now how we know that we ensure interact user info will
3805600	3811040	get the data because inside the server they are someone who is listening to get
3811040	3817400	call on this URL called user info so someone is coming with you know this
3817400	3821000	call then they'll do something they'll implement some logic and give it back to
3821000	3826040	us now this endpoints right whoever are building this in points like the URL
3826040	3830920	pattern or the type of HTTP methods who are defining it if you particularly hit
3830920	3836120	this particular thing you will be able to do this let's say if you go for again
3836120	3839880	restaurant right there can be Chinese restaurant there can be a South
3839880	3843600	Indian restaurant there can be Japanese restaurant where you can eat sushi
3843600	3847760	American and South Indian you can eat South Indian breakfast so if you go for
3847760	3850520	one particular sort of restaurant you can get only particular item you cannot
3850520	3854920	get the other items so now each server will have a capability to serve
3854920	3858280	particular things now all those capabilities are defined by using this
3858280	3863200	menu now well waiter is bringing us menu now we know that what all things it can
3863200	3872360	give it us those menu items are only API's is that clear Sean the that menu
3872360	3876280	items right whatever API's are being developed in the back end are the menu
3876280	3879320	items now we select those many items like the user info get for this
3879320	3883840	particular server and we try to interact with them so that generally the menu you
3883840	3894080	can consider example as a menu or the API's okay now yeah I hope I hope this
3894080	3898800	this top level this thing is clear but this way this will be coming back to us
3898800	3903920	again and again when while we are discussing a whole end to end right
3904320	3908600	TCP call is made with which server TCP call is made with the actual server
3908600	3913320	which where you are trying to fetch the IP address once you receive an IP address
3913320	3918000	from the beginners right that a particular IP address whichever mission
3918000	3923080	is mapped to it will try to establish a connection with that let's say I got a
3923080	3929200	phone number of you Suresh from my dialer I try to make a call I'm trying
3929200	3933240	to establish connection with you with your server with your mobile phone
3933440	3943680	that's what is happening here is that here so nice so guys moving it from
3943680	3954800	here now now is actually where we start with HTML okay how many of you are
3954800	3960320	completely beginner to this word HTML how many of you are completely beginner
3960320	3963320	to this word HTML
3968000	3973000	please what it guys it will it will allow me to know if I can go speed or
3973000	3984800	slow or what pace I will maintain it okay cool I didn't get your point
3984800	3991960	Muneshwara beginner okay no worries okay cool so I see you guys 50-50 ratio
3991960	3997160	people there too many beginners so we'll start with completely basic people who
3997160	4002160	already know people who already know right 12 people I would ask you to you
4002160	4005880	know have some patience till I build the basics but all the people are starting
4005880	4010120	from zero such that we'll bring him on to the pace and then we'll continue
4010360	4021360	from there okay great now so let's take an example you know so I'll introduce
4021360	4028200	three words now let's not introduce HTML let's take an example of
4032920	4036240	building a house
4037240	4042600	now tell me what all three things that are happened like when you build an
4042600	4047640	house let's say imagine building an house so I'm asking for all the nine
4047640	4053320	like you know people who haven't doesn't know anything or who knows everything
4053320	4056840	doesn't matter but just tell me what happens what are the events that are
4057400	4060800	there while building a house
4064240	4074760	basement cool plan layout plan cool basement pillar walls right cool yeah
4074760	4084620	let's say I'm building a two-story house plan is ready everything is ready okay
4084620	4090260	foundation column beams okay foundation
4093300	4101740	columns and beams now let's say this is done then then what you do okay someone
4101740	4107340	says structure okay one structure is done what do you do can you go and stay
4107340	4113300	in a house which is structured okay roof is added here itself
4114780	4125020	bricks cement now yeah there's something called paint interior now let's say paint
4125020	4128940	and interior is done tiles are done foundation roof columns are beams are
4128940	4133300	done now what would be other thing what you would have
4133300	4139900	plumbing electricity okay
4145460	4151180	cool guys thank you so much you have solved my problem actually now let's
4151180	4159900	try to connect this root dots okay let's get it this starts so now even while
4159900	4166020	building websites you need all of these things you need all of these things so
4166020	4181380	what if I put this all these things let's say a roof basement walls floor
4181380	4189620	everything into a structure structure of a building is this clear do you agree
4189620	4194300	with me if I can put all of them into this category structure of a building
4194340	4205620	right now second thing would be painting a house or adding an interior so what
4205620	4209740	we are doing we are making it to look beautiful
4211700	4220660	beautifying the house beautifying the structure I can say isn't it right now
4220660	4225820	once these two things are done then there is something someone say that
4225820	4240620	plumbing plumbing or electricity okay or you can say fan you know lights or
4240620	4246140	anything now what these are giving us this this thing is giving us you know
4246140	4250220	behavior let's say I'm going on switching on a fan when I click a
4250220	4256820	button is something rotating right isn't it something rotating when we switch on
4256820	4260420	the fan there's something rotating or there's a light on that's what behavior
4260420	4266300	is happening right even in the website you go and see a website you scroll it
4266300	4270940	down where only when you scroll that page goes up or you click a button there
4270940	4276540	is something happening isn't it same as a like something happening on the house
4276540	4287380	interaction or clicking button presses clicks or let's say clicks interaction
4287540	4293900	okay so these three things are happening in the website too we are building a
4293900	4298740	structure of a website we are making it look beautiful using adding colors we
4298740	4302100	are adding behaviors like you know behaviors like as you're giving me
4303100	4308380	typing it down you're posting it so all these are behaviors so all these three
4308380	4313380	things are need to be handled whenever you are building this website okay so
4313380	4317860	for building doing each of this work right since these three are core
4317860	4322740	fundamentals of any building there are you know there these three things are
4322740	4327340	really important in order to be good at web development so now let's say the
4327340	4332540	first point whatever you say the structure of building I categorize as
4332540	4339500	HTML now when I want to color a building or add a more beautification part I say
4339500	4345020	it is a CSS then there is something called electricity or you know lights or
4345020	4351260	I want to say that hey someone clicked button I want to fit some data or like
4351260	4356740	you go on a Netflix you click a movie button watch now it loads a movie there's
4356740	4360940	something who is getting the data for us loading that movie so that thing's
4360940	4370380	behavior can be handled using JS is that clear guys on top level what HTML CSS
4370380	4376620	or JS is behaviors only that roles of them okay I've took an example of house
4376620	4381940	I hope you never forget it and now one tricky question I want to ask everyone
4381940	4391740	how many of you think HTML and CSS are programming languages how many of you
4391740	4396740	think HTML and CSS are programming language
4396740	4420700	okay so I have four people saying yes guys so firstly they're not okay because
4420700	4430020	one thing I'll tell you programming language is handling only behavior part
4430020	4435540	behavior part when I say behavior part what I exactly meant is something
4435540	4440540	someone is user reacting to clicks or building the data or someone cooking it
4440540	4446600	or anything something which is really static doesn't have any programming to
4446600	4454920	be written you cannot write for loops while loops or additions or any
4454920	4457960	arithmetic operation
4463520	4469800	using this tool so never say whenever you're saying that HTML and CSS you
4469800	4474920	cannot use them for you know as a calling them as a programming language
4475120	4479600	there's a difference why when we say that's a programming language you can do
4479600	4485960	all the problem-solving events now HTML CSS are solving different problems but
4485960	4489520	the actual when we say that a high-level programming language those are something
4489520	4494920	that you apply you know too much of logic to build something like you said
4494920	4500720	DSA you're solving a problem statements for them those sort of things like when
4500720	4504280	you're trying to solve those are problems there you have like language
4504280	4514760	like JS Java Python okay these are the high-level programming language you have
4514760	4526040	many Ruby go lang okay no JS there are too many things okay but HTML and CSS
4526040	4531400	are not a programming I'll explain more reasoning for this but on top level at
4531400	4534640	this point they are not programming language only the reason is you cannot
4534640	4539400	write for loop and while loop and no problem can be solved without adding a
4539400	4544760	loops or recursion logic isn't it can you solve any DSA problem without
4544760	4550920	writing a loops or a recursion you pick it up any data structure you pick it up
4550920	4554520	any data structure you pick it up anything you won't be able to solve it
4554520	4559680	so now this is just an top level guys never say that it's a programming
4559680	4570760	language now we'll start with official introduction of HTML okay let's say we
4570760	4575960	are starting with HTML if I write down the full form of this one right we call
4575960	4590600	it as hypertext markup language okay so we'll come to this definition step by
4590600	4596920	step okay we'll come to this definition step by step you need a break can we
4596920	4601880	take it after 15 minutes have you know works at 130 hours like class of 130
4601880	4609280	hours okay cool now in this HTML there are only two things right if you if you
4609280	4614440	learn two things right if you learn only two things that's enough if you learn
4614440	4618440	only two things that's enough to you know you will figure it out all the
4618440	4621800	other things you'll figure it all the other things now what are those things
4621800	4631920	are two things are some says element some says tax this is one thing second
4631920	4641600	thing is called attributes or some says properties these are the only two things
4641600	4648840	present in a HTML whenever you write now to design any structure of a website
4648840	4653680	right content you have only these two things elements and tax have anyone
4653680	4660440	heard of this things attributes elements and tax earlier can anyone give me an
4660440	4663960	example of element or tag
4665960	4676720	someone says P okay good good good okay so let me dive down this one button as
4676720	4682920	people can understand image okay anchor I'm writing down things only which I'll
4682920	4689800	introduce now okay paragraph heading these are the elements or tax what are
4689800	4693400	the attributes are the properties
4695560	4704160	what are the attributes are the properties okay source or href okay
4704320	4709280	anything else guys does anyone remember
4712800	4721880	iframe is again a different thing big thing so someone says hash ID but it is
4721880	4727760	only an ID then there is something called class name class then there's
4727760	4734840	something called style right all these are attributes okay now for the people
4734840	4738960	who are completely picked us right understand this one elements are
4738960	4743120	something which is you to add a structure to a website these are the
4743120	4747440	things which are adding a structure elements can be anything could be an
4747440	4752920	button button now to define an element you use this way there is an a button
4753200	4764360	once you define this way okay this is an element can be a button to click okay you
4764360	4769680	define an element this way an element is something which has a opening and a
4769680	4778000	closing okay something which is born it will surely die okay once you define an
4778000	4781800	element you can write the content it will see this in live after the break
4781800	4786800	but on a top level elements and attributes are only the things which can
4786800	4792000	which can be used to define the whole HTML content all the now will see them
4792000	4810880	live but attributes are something which is used to enhance property of element
4811000	4819520	applied on it okay let's say you have defined a button there are too many
4819520	4824440	buttons buttons will have a color or you can add a style button you want to make
4824440	4828800	the button to look in a different way or the button should be jumping all of them
4828800	4834800	can be done using attributes you have to define different attributes okay this is
4834800	4839480	on a top level what elements and attributes are I hope this is clear
4839480	4843960	anyone having any doubts on that on this we'll see them in live again once
4843960	4848640	we start coding we'll start coding in the you know ten minutes later but
4848640	4855560	anyone having any doubts on this on this like elements and attributes I hope no
4855560	4867760	right class will go till 11 yeah yeah we will be going till 11 okay so I hope
4867800	4872400	there are no doubts now since I have four five minutes I'll explain what is
4872400	4878080	you know this HTML is you know markup whenever someone says that you know
4878080	4890640	markup language so it means to say that structure structure website you can take
4890640	4895480	the example as something adding a structure to it you have anyone have
4895480	4900360	written anything in the life called readme.md files have anyone written
4900360	4909760	readme.md files in life earlier markdown files okay no I'll show you that one how
4909760	4916440	we do it but all the markdowns right markdown files or markup files are
4916440	4920680	generally adding a structure to the content now wherever you use this word
4920680	4925000	called markup it is just adding a structure to a particular thing that's
4925000	4931360	where these people used as a markup okay now second thing they use something
4931360	4940920	called hypertext they use something called hypertext
4940920	4949480	when I say hypertext I mean to say that do you know have you seen XML comes
4949480	4956200	under markup language not exactly Suresh not exactly okay markup is
4956200	4962080	something different XML is different okay I mean it can be a part of a
4962080	4966120	category out out of that but I'll try to you know Google and come back to that
4966120	4975760	exactly okay but now coming back to hypertext if you see in websites right
4975800	4981200	you have many things like buttons you can see something which is like a links
4981200	4984800	you can see right there are too many links on a website or even if you
4984800	4989880	prepare a resume who have built it you might have added a scalar you know
4989880	4994240	your coding profile you might have added your github profile you might have given
4994240	4998400	your you know LinkedIn right have you have have you prepared anyone have
4998400	5004160	prepared the resumes adding these three links at least right now these are the
5004240	5008760	links that are done now imagine this links once you click a link you are
5008760	5012920	redirected to that particular website right could be a github or scalar or
5012920	5019720	lead code or whatever you have a github now this redirection is able to happen
5019720	5024080	because they are hypertext then when we say that their hypertext we mean to say
5024080	5033080	that hyper linking hyperlinking of text so the text is up entry point which is
5033080	5037160	redirecting you to the next something new place so that's why we say that is
5037160	5042520	a hyper linking of text which is helped to structure a website now even if your
5042520	5046960	resume is something called a HTML only which doesn't have color or which is
5046960	5051880	normal in different fonts different typography and just you having a
5051880	5056400	hyperlinks are able to relate now definition of HTML also because that's a
5056400	5061360	bookish definition it doesn't really matter to us now if we have once we have
5061400	5068400	understood this book is definition right not needed but the way I understand the
5068400	5075720	way I understand is HTML is mother tongue
5078680	5081680	to browse
5083120	5088960	why do I say mother tongue to the browser is because imagine we have each
5089000	5093200	person is very much comfortable with their mother tongue right because there
5093200	5098880	is something that you have learned in the while you were born first isn't it
5098880	5103080	you might be super comfortable because you've learned it at home and you
5103080	5107680	understood it you know that's really easy to understand and you know do it
5107680	5112920	sometimes what happens is people who are trying to learn new language let's say
5112920	5116680	if someone is trying to learn maybe someone who moved from North India to
5116680	5121080	South India is trying to understand small words he tried to relate those
5121080	5125640	words convert into their mother tongue and try to connect a dot if someone is
5125640	5131520	saying something right do you guys agree with me let's say someone is coming from
5131520	5139880	Delhi Delhi to Hyderabad someone is speaking in Telugu okay and his mother
5139880	5145360	tongue person who is in Delhi his mother tongue is Hindi and he came here he is
5145360	5149800	trying to learn Telugu so first thing he'll learn is like I'm a Telugu I know
5149800	5156120	Telugu so first thing he'll learn is like I don't know Telugu right can you
5156120	5161560	speak in Hindi this is our English he'll say this line so whenever you teach him
5161560	5167880	that person right hey I don't know Telugu can you like can you speak in English or in Hindi
5167880	5173120	so if you I have sprained the sentence now but whenever happens
5173120	5178240	whenever a new person comes in whenever I say this thing he tried to map this
5178240	5183920	each letter in Hindi back right he's trying to convert back into mother
5183920	5188560	language and then understand it and remember it you guys agree this is a
5188560	5196560	process generally what we follow if you are trying to learn something new right
5196560	5202400	so even in the browser right even in the browser it is same thing for browser
5203280	5209960	browser can understand something is HTML by this is his mother language if you
5209960	5215280	give him this data it will load the website at a short it didn't need to
5215280	5221880	translate or convert into anything it will load it a short so if you see even
5221880	5227560	when we loaded a scalar website first okay something that we got in the
5227600	5233600	initial response was HTML all the other things if you see other things all the
5233600	5237640	other things were you know script JavaScript is downloaded later on but
5237640	5242560	first HTML was loaded this is something a browser understands once we load this
5242560	5248160	if you see the like if you say this is a title that scalar is coming now the
5248160	5251920	title will be if I hover over it
5251920	5257480	okay home scalar everything you will be able to find how it is happening okay so
5257480	5262160	but I hope you are able to relate this this is a mother tongue of a browser
5262160	5268000	which it can understand it exactly and it is very speeded understanding it
5268000	5273360	doesn't need to go to multiple steps so if you are serving HTML to a browser
5273360	5279240	it's a cakewalk for it to load it fast but if you are giving a code or a logic
5279240	5284120	to run in the browser it takes time to convert into to what it understands it
5284120	5290960	then render it onto the screen okay I hope you are able to understand now what
5290960	5297240	HTML is basically on top level because this will help to understand the word
5297240	5300880	called Dom in the future classes I'll introduce Dom I'll see if I can
5300880	5306480	introduce today itself but okay I hope now you got that on a top level what
5306480	5310840	hypertext markup bookish examples you learn a lot but watch my idea is right
5310840	5315480	how I understood the computer scientists with my examples something
5315480	5318920	that I see in real life I go to the store and I try to connect with them I
5318920	5324240	try to see everywhere what is in general connected with the nature that we see so
5324240	5331440	that's that way if you try to remember will remember for life okay so the my
5331440	5336200	notes would be not that bookish all our notes or my way of teaching wouldn't be
5336200	5342400	that way it would be really simple on a top level so that it would be easy so
5342400	5349000	whatever code we write is converted into HTML completely no some bit no I'll come
5349000	5354440	to that wait for you know I would say two months actually when we come to
5354440	5360680	react you will be amazed how things are working okay but wait for some time
5360680	5366040	like but I'll you can ask me this thing again then but I'll show it but
5366080	5371000	understand this thing this is something that someone understands it HTML okay
5371000	5376920	browser understand this thing for sure so I hope the class you are clear with
5376920	5382080	the things till now you know what we have learned I hope if you are clear we
5382080	5386440	can go with the you know break session okay how many minutes of break you
5386440	5389440	usually want
5390320	5397360	how many minutes of break you needed five minutes would be fine right because
5397360	5402440	we have to cover some content since it's initial class okay I'll give the five
5402440	5409640	minutes guys to keep it in between okay let's reset this one and start it okay
5409640	5416160	so that we can end class early that's my point okay starting this timer
5416480	5421440	please take break guys see you in five minutes again
5426080	5431600	this Java is helpful for the full stack developers I'll answer you back to this
5431600	5435920	again in some time after a break
5446440	5449020	you
5476440	5479020	you
5506440	5509020	you
5536440	5539020	you
5566440	5569020	you
5596440	5599020	you
5626440	5629020	you
5656440	5659020	you
5686440	5688500	you
5717440	5726200	I hope everyone is back guys can anyone give me some sub-thumbs down if you are
5726200	5743200	back any reactions so guys should I have I've got nine responses so I'll take one
5743200	5747560	doubt that I had it there is what is a usage of one excess code I don't
5747560	5753080	remember who asked me but what is the use of one excess for an HTTP coach so
5753080	5761400	one excess is not an end state it is an ongoing state okay so whenever you make
5761400	5768120	a request and your response is served okay
5768680	5774000	response is being served it goes through multiple states like continue or
5774000	5777520	switching protocols
5781120	5787880	like this is no yeah so there is no like thing like what it is defining an
5787880	5791360	instant it is not really you won't be receiving the status code in your
5791360	5796720	request or the response it is just a happening at a network level that it is
5796720	5802240	saying that what are the steps are happening at that time I was taking one
5802240	5813920	doubt some bit so just one excess code okay so there is no particularly end it
5813920	5817840	like where one excess is like you will receive an one excess code in front end
5817840	5822520	of the back end or in your logs because it is not actually an end state it is an
5822520	5825760	ongoing story to the state it happened at a network layer whenever you are
5825760	5829360	making a request and between till you receive the response whether it is
5829360	5832960	success or the failure response that something that is happening on a system
5832960	5837560	level is like one excess code if system needs any other information between one
5837560	5841880	of each other that is one excess so the till the moment like let's say you
5841880	5845520	ordered a food in the restaurant and you are waiting till that food is being
5845520	5849520	served you are in the one excess code because if you order on a swiggy your
5849520	5852840	food is being prepared once it is prepared your food is assigned to a
5852840	5857600	particular driver till it reaches so that status is changing continue
5857600	5861400	switching protocols or it is you know data is being binded it will be sent
5861400	5865560	back so all this states right those are on the top level what one excess is
5865560	5871560	talking about information about the resource is that clear shant
5876400	5882360	yeah okay I'll discuss this in further if you wanted in doubt session okay no
5882360	5892040	worries so guys I want you to install a few things how many of you have heard
5892040	5896080	of visual studio code editor
5898120	5903880	how many of you installed it how many have you have in this system how many
5903880	5912240	of you have it I see one thumbs down so I would give you a URL okay so if I open
5912240	5920520	this let's say I open this URL and also pin this URL okay I've pinned this URL
5920520	5926480	guys who people who gave me thumbs down you know go on to this size according to
5926480	5931400	your machine configuration if it is windows or you're using Ubuntu or like
5931400	5938960	whatever if it is macOS try to install the you know using this website once
5938960	5943840	you are downloaded we can get started I'll give you five minutes you can do
5943840	5948480	it install it okay you can like if you go for this one right directly click on
5948480	5952560	this don't do anything go for the windows part it will download it I don't
5952560	5958800	need it because my system is not windows okay if you want for a Mac you just go
5958800	5963240	and click on a Mac it will start the downloading once it is downloaded it
5963240	5966480	will show automatically installation process click next next next and
5966480	5977200	download it okay is it fine guys who people who don't have VS code installed
5977200	5980480	are you trying to do it
5981400	5988560	okay then there is something called node.js not needed as of now we'll see
5988560	5993840	them later but at least we if VS code is installed right you what you can do is
5993840	6000200	you can so let's say open a VS Visual Studio code it would look like this way
6000200	6005240	like it will go and it will open the you know Visual Studio code and it will show
6005240	6016480	your recent things and whatever things are there okay so once you reach that
6016480	6021840	particular place once you are able to download it and open it you can click on
6021840	6027200	open and open any of the folders that you have anything that you have you can
6027200	6037280	open it so one thing I'll do is that you know I'll have links in this thing let's
6037280	6052520	say dot MD inside this file I have this let's say class one inside this I'll
6052520	6057200	paste this links for your future use case such that if you need it from you
6057200	6063040	know initial step you will have all these links that you need okay
6067880	6079520	install editor okay once you do this one MD once markdown that is that's what I
6079520	6084640	was saying like if I show you in the preview right this is how it will look
6084640	6090200	like I haven't written anything right like I need underscore or this one if I
6090200	6095640	write down like let's say one dot I'll show you how we can do markdown or
6095640	6102160	beautify the documentation part okay but that's just a markdown like you are
6102160	6106880	trying to describe the country in different way if you do it in double
6106880	6115160	hash it will show it in different way it's a single hash but I'll teach you
6115160	6120400	how do you can write a better markdowns also but that's out of the scope guys
6120400	6127040	okay but now once you are able to install it can we move it guys with your
6127040	6134520	permission can I move it with the HTML part so I'll go inside the classes I'll
6134520	6143200	create a class one okay let me create a folder instead of this one I'll go here
6143200	6149480	inside the classes I'll create a new folder called class one okay inside this
6149480	6154880	class one I'll create a file called index dot HTML this is a base file that
6154880	6159080	I'm trying to create it let's say there's a new folder I'll create here
6159080	6169880	HTML let's push this class one inside the HTML part okay now inside the HTML
6169880	6173560	right whenever you are writing a structure so there is something like
6173560	6178040	basic level on a top level as I've told you there is if there is something
6178040	6184120	taking a birth and then there it should have an end so if you are opening
6184120	6191640	something this element HTML element you should close this HTML element also is
6191640	6197320	that clear is that clear that you know every structure of your file will be
6197320	6203920	enclosed between these two tags when I say tag it is one tag and this is this
6203920	6208120	is closing tag this is opening tag this is closing tag okay both things are
6208120	6216120	combined called as an element okay now inside this you know opening and raising
6216120	6225400	HTML tags well you have two things basically two things now in human one is
6225400	6230200	structure one is brain right both like brain is someone who is operating whole
6230200	6236560	body isn't it even though you have too many things like hands legs and eyes and
6236560	6240400	the mouth speech and everything but something which is driving his brain
6240400	6249680	isn't it you guys agree with that right similarly here you have two things one
6249680	6261240	is body okay one is body other thing is head okay head is something which is
6261240	6266760	not will not be seen by the other end users like users like when I say other
6266760	6270760	end users I mean to say that something which is running inside my mind you
6270760	6276360	cannot predict it what is happening but by seeing my body you may see what are
6276360	6283520	the actions I can make isn't it so whatever you things you write down
6283520	6288180	inside the body you will be able to see on a website but whatever things you
6288180	6292080	write in the head you cannot see in the website but are those are the very
6292080	6296160	important things will explore what all things goes inside head what all things
6296160	6301240	goes inside the body okay these three elements are clear to you what these
6301240	6307920	three elements are HTML head and body okay now so what we will start okay let
6307920	6314840	me write down small definitions also first thing is like how do you add a
6314840	6323440	comments okay so I what I did is I've did command and forward slash to add
6323440	6328120	this comment we can type it down manually or you can write down command
6328800	6334480	slash to get this comment okay or you can do control forward slash for the
6334480	6340680	Windows laptop so I'll write down small notes also about this one head contains
6340680	6349600	generally metadata I'll come to this each words later on related to website
6349600	6355720	there's nothing that you need to get it as of now I'll explain everything step
6355720	6360120	by step okay now what things are present inside the body is something
6360120	6370480	that you can see on the screen so whole structure is written inside the body
6370480	6380800	okay now let's say what if I want to what if I want to write a heading let's
6380840	6389040	say heading could be I don't want to give a hello world guys can anyone give
6389040	6407240	me some right heading can anyone give me let's say welcome to scalar okay okay
6407440	6414640	I've just written welcome to scalar now welcome to world of web anything works
6414640	6420840	it's just on to it now I've used something called h1 h1 is something when
6420840	6425800	I say that heading okay so there are two good amount of headings guys that way
6425800	6429520	you want to write main headings subheading side heading okay all the so
6429520	6436440	but headings are generally you know from h1 till head 6 you know there are
6436440	6440080	different types of heading I'll show you let's say I've written h1 and
6440080	6447160	welcome to scale now since this is rightly you know this is since browser
6447160	6451920	can understand this HTML directly I should be able to open this file right
6451920	6456360	the other should be able to understand and show it to me this whole HTML
6456360	6460560	content right render on the screen that's what we understood when we
6460560	6464600	understood definition of HTML isn't it
6466720	6472400	right now let's let's try to do that thing let's try to do that thing okay
6472400	6477000	give me a second I'll open this
6480360	6485320	I'm trying to find the okay folder
6485320	6496640	okay give me a second guys actually I have another desktop where I have all
6496640	6501640	the files let's say I go back to the browser now if you see here what I am
6501640	6506680	pasting is the file location in my laptop okay where that file is located
6506680	6511280	because if you see inside the desktop folder I created full stack merge
6511400	6516000	because if you see inside the desktop folder I created full stack merge and
6516000	6520880	classes this is the structure right full stack merge and classes HTML class on an
