start	end	text
3427920	3442600	into this one same thing into fill now let's say if you see this what what
3442600	3450160	just happened where is the width guys did I lost width let me refresh this one
3450160	3457960	I have width now I have autofill instead of autofit let's have autofill
3457960	3465840	as of now firstly and let's make thousand pixel so firstly I'll tell you
3465840	3469280	what just happened in this what is what is this example is talking about let's
3469280	3474120	go to the container now what we just told is that hey you have width of
3474120	3481760	thousand pixel and also make this as a 80 min minimum as 80 doesn't matter
3481760	3486600	though but I'll just show you the difference
3487600	3507040	let's say I make it autofill firstly and I make as a thousand pixel of width so
3507080	3517040	now guys can you see the firstly space on the right side can you see the spaces
3517040	3522280	on the first right side on the on this right side so what does autofill does it
3522280	3526000	firstly there are two things that are happening when you use autofill or
3526000	3530600	autowrite so they check like if they can accommodate extra column they keep on
3530600	3535200	adding that extra column okay they keep on adding whatever columns they can
3535200	3542000	accommodate but if there is a more width left autofill leave that space as
3542000	3547080	an empty space empty column but what does autofill does it it tries to
3547080	3552640	consume whole space fit the screen into that container
3553200	3559520	let's say if I give fit do you see that it is trying to consume whole space and
3559520	3564440	it is happening only because we are saying that the range exists from 0 80
3564520	3570880	pixel to 1fr now whenever we are giving a maximum as 1fr at runtime it will say
3570880	3576720	that hey like thousand pixel divided by 9 column it will come up to like 110
3576720	3583280	maybe right then it will distribute to the size of 110 for each item is this
3583280	3588680	difference clear between autofill and autofit autofit tries to accommodate as
3588720	3595320	many columns as it can in a one row plus if there are no columns are available it
3595320	3601000	tries to consume whole space rather than not leaving empty space around on the
3601000	3605480	right side or the left side is this point clear guys what is the
3605480	3610000	difference between autofill and autofit
3610000	3614960	or anyone having still challenge do let me know if anyone is still having
3614960	3622560	challenge do let me know so I hope this point is clear I'll try to write down
3622560	3631280	these definitions of this one using min max use it yeah is still using in min
3631280	3637400	max right so how that if you see that container with the right now if you go
3637400	3642800	and see the container each one it is above 80 pixel we told that each
3642840	3651320	item which should be around 80 to 1fr isn't it so it is taking that range it is
3651320	3663800	more than 80 pixel of each column says okay no going back to here let me write
3663840	3687560	down few definitions for min max it takes the range as a variable for column
3687560	3699280	or the row width okay now then we had discussed two other points autofill and
3699280	3721200	autofill and autofit sorry it tries to accommodate as many columns as it can
3721200	3739400	if columns are more than width width of container new columns will be moved to
3739400	3758520	into new row and if width of container is more than number of columns autofill
3758520	3780080	will leave empty space whereas autofit will adjust width according to
3781080	3791920	min max value min max range so I hope guys whatever we have discussed till now
3791920	3800720	how is the range to 110 pixel okay Kiran let me go back to this one so when my
3800720	3806400	width is thousand pixel and I the number of rows I have nine what could be the
3806400	3814600	one fractional unit value like you divide one 9fr divided by thousand right I mean
3814600	3824120	thousand divided by 9fr that's how it is coming nearby to 110 or 1 to whatever
3824120	3836480	calculation you can do let me yeah okay got it so guys is this clear what is how
3836480	3842200	FR is calculated how repeat function can be used or min max autofill auto write so
3842200	3850120	everything is a variable in grid like like we don't need to define any time of fixed values
3850120	3855600	like fixed units there's nothing like needed like you want to define anywhere fixed units so
3855600	3861600	you can everything you give you can give in range and you can give it auto auto fill or
3861600	3869760	repeat anything that you want but now for making our job easy I'll just give something like repeat
3869760	3876320	so that we can keep learning ahead with other properties I'll just give three columns with
3877320	3889800	and making this as a let's say 300 pixel for understanding it better okay now after as as we
3889800	3896560	have discussed for grid column now what if we want to give a gap between each column right so
3896560	3901880	let's say you have a if you want to give a gap you all you have something properties like column
3901880	3907960	gap if you give a column gap like let's say 10 pixel can see this there is a gap coming up
3907960	3915200	between each of the column so this can be also added similarly also have a property called row
3915200	3924040	gap let's say I also give this 10 pixel so there is a equal distribution that you can give whatever
3924040	3929480	gap you need between the items elements like items defined inside the container you can define it
3929480	3935960	here itself also if you want to give it as a common value right in like you can give 10
3935960	3948160	pixel and 8 pixel okay this again goes for same way guys let's say I comment this now like column
3948160	3964120	it comes as a let's say it takes value column then row I hope this property is also clear like
3964120	3972560	how does gap property works between the items pretty simple right straightforward now let's
3972560	3979840	say I go and calculate template rows now I'm going for rows like this is where today format
3979840	3987200	comes in let's I go and say repeat three like make it fix it into three columns because we
3987200	3993440	have only nine elements and I say instead of let's say one let's say I give one effort let's see what
3993440	4001880	happened here there's no change coming up but let's say we make 50 pixel can you see this
4003520	4009360	so this is where 2d layouts comes in earlier we were able to only align items according to
4009360	4016440	row or column but here we are saying number of columns we want number of rows we want let's
4016440	4024440	say I say that I need only two rows two rows repeat the two rows with a 50 pixel like first
4024440	4031360	two rows are with 50 pixel and the third row is consuming whatever width is available by default
4031360	4040080	is that clear like if it is if it need not to be always n by n or like that sort of parameter
4040080	4045600	you can give it anything even if you if you wanted like you can give individual descriptions
4045600	4055440	as we discussed earlier like 1fr then 2fr then 1fr again it's up to you yeah it is actually
4055440	4064040	height Raja because column goes for width right element width this is for height row height okay
4064040	4074520	now same properties all the properties that we learned or can be applied here also so I'm
4074520	4083400	just trying to repeat that repeat three columns with a 1fr I hope this point is clear guys
4085440	4102640	VH right I didn't get open Raya point so I make this to a view height not exactly view height
4102640	4112600	like this is a height of VH is a viewport height yeah no their height is not viewport height this
4112600	4117680	is like particular all the items whatever items you are getting we are again calculating FR is
4117680	4124560	again calculated by considering now we considered width right earlier now this will be calculated
4124560	4134120	depending on the height this will be divided like 550 divided by 3 and that height will come okay I
4134120	4140200	hope guys that point is clear like how this FR will be calculated for rows and how FR will be
4140200	4145520	calculated for columns so keep that difference like some way stay someone is taking width someone
4145520	4153440	is taking height to define it now going to the next property I hope this point is clear the
4153440	4160620	properties that you see in flex they are still applicable here properties like just a justify
4160620	4170000	items if I give justify items let's say I give it as a center and also let's say I give something
4170000	4178760	like align items center so now tell me there's this one what's exactly happening here what's
4178760	4187920	what happened what just happened here what does item when I'm trying to you know giving this
4187920	4194000	properties whatever property is applicable for flex let's say I give flex start for a better
4194000	4203920	interpretation now when I'm moving this item where these items are able to move where these
4203920	4212640	items are able to so each item is got some column height and column width right some column height
4212640	4221560	and like particular that box that grid box inside that grid box only if you want to rotate or move
4221560	4229680	anywhere this all the items you can use justify items and align items are you able to relate like
4229680	4248400	if I say whenever you go with this keyword here items you are trying to move items inside one cell
4248400	4258280	of grid is it relatable guys no like if I say center and center if I remove this property if
4258280	4264340	I comment this property if you say this is the cell if this is the whole cell and inside this
4264340	4268760	cell only I'm trying to move the item anywhere that I want to like I can move it to this corner
4268760	4274440	and this corner and this center so I am saying that you are trying to move the items inside one
4274440	4282280	cell of a grid or each cell with respect to itself like inside that particular cell this one will
4282280	4289440	revolve here two will be all revolving inside this particular thing is it relatable guys are
4289440	4296160	you able to understand this one this property how justify and align items are working here is anyone
4296160	4302440	having challenge understanding this property yes please give me thumbs up or thumbs down I'll try
4302480	4307560	to repeat it again because that's how I am able to understand it if you are not able to understand
4307560	4315280	when I ask it give me thumbs down I'll repeat it again yeah here items are not exactly digits if
4315280	4322120	you see I have each diff right yeah items are the digits but each diff boxes I've given them a
4322120	4329160	particular class and if you see when I say container I'm talking about this container this
4329160	4342400	border right if I go for the iPad right so just a second if you see we had one container
4342400	4355840	right inside container we distributed items or these bigger items this is a space each item
4355840	4363200	got it by default when we defined grid template rows and columns but inside this if we want to
4363200	4368760	say let's say this item is smaller enough and we want to move it here or here here here here
4368760	4373960	anywhere like and this item will be able to move here and here and here and here if you want to
4373960	4378920	move it to center you can also do that and to move this one you have to again move along the
4379480	4388320	y-axis inside the each element right justify content again goes for x-axis so justify item
4388320	4400240	and align item goes for y-axis okay inside that particular cell only if you want to move the
4400240	4406120	particular thing then you can use this property like you are not moving anywhere around the whole
4406120	4417400	grid or anywhere it will based on item length and like here it is one yeah right if I even
4417400	4425240	give lorem let's say lorem let's say not even if I try to update with two keywords if you see lorem
4425240	4430440	if some has content whatever content you have if you want to move that content let's say it's a
4430440	4439480	flex start as of now if I make them center center now imagine I give them center and also I make
4439480	4445120	them center so whatever cell that particular cell is having space it will move into that
4445120	4452120	particular respective things okay I hope this I this part of this whenever I'm using justify
4452120	4458520	so that it will be aligned to top left or right center bottom within that cell right
4458800	4463760	you got it clearly so within that cell only it will keep on moving when you're using with
4463760	4472200	items justify item and justify sorry align items but now you also want to move this items let's
4472200	4482440	say here what if I have let's say I go and make a container pretty big but how can I make a pretty
4482440	4495760	big container let's say let's say I give it the row as a 50 pixel each okay now if you see we
4495760	4502200	have this can we change for each item differently justify an align item I'll show that I'll show
4502200	4508040	that Raja you can do that but I'll show that but you have to if you have to do it for one one item
4508160	4512640	you have to go from the item level not from the container level currently all the properties
4512640	4521240	we are applying are on the container okay now guys if you see this there are the items inside
4521240	4528080	the container are on the top what if we want to move let's say this is a whole cell now this box
4528080	4535080	whatever this box if you want to move inside this container like somewhere bottom down or anywhere
4535080	4543280	left right how we can do that let's say I also make this as a 50 pixel instead of this one you
4543280	4551040	see now this will this like moving all the children items together inside a container all
4551040	4558000	items together you can do that using something property called as justify content all the
4558000	4563720	content all the content okay let's say I'm moving it to center if you see it got into center if I'm
4563720	4569240	moving again align content into the center it will bring all the items into the center
4569240	4576640	is it relatable guys how items and content are different when you are talking about content it
4576640	4580880	is you are talking about all the content when you're talking about items you're talking about
4580880	4587280	one respective item inside that cell is that difference clear guys when to go for items when
4587280	4606200	to go for content content is you are let's say you are trying to move item inside grid container
4606200	4614160	okay I hope the basic difference is clear when to use this properties in that properties but
4614200	4618720	there is some new property guy that the guys that I want to introduce something called as
4618720	4625600	place content like this is a short format same like you want to go for justify align content
4625600	4635080	and it starts like this way let's say I make it sent start and center so what does exactly it
4635080	4640800	is doing what does it is exactly doing let's say I comment this if I want to replicate the
4640800	4650680	start and center right I can say align content start same thing a shortcut for both things
4650680	4661680	like it goes place content goes with a line content then space justify content
4661680	4670240	too many things
4676520	4677760	let me recheck
4677760	4687080	is this clear guys how you can use a shortcut because whatever you are whenever you are
4687080	4693000	selecting place content so firstly you have to give what is a property of align content then
4693000	4697800	you have to give justify content property you can define individually but also you can give
4697800	4703800	in short format same goes with this align items okay let's say you want to do it for the align
4703800	4713360	items how can you do it now let's say I go for place items now what if I do center and center
4713360	4720240	so inside each cell they are again moving into the center and the syntax is same
4720240	4726880	like instead of content I'll use item here
4726880	4742400	is this clear guys what how you can leverage justify items justify content the basic difference
4742400	4749600	between those elements I hope this is clear if these points are clear then there is one more
4749600	4756160	property that I want to talk about let's say I fix this one again as a 1fr 1fr
4756160	4771320	okay now I wanted to observe some changes when I write down this property grid auto flows
4772280	4782560	I make it as column okay now again let's make it 50 pixel only as of now okay
4787000	4795640	any change did you guys observe let's say let's say I comment this shant has mentioned one thing
4796280	4803800	guys just see the numbering format just see the numbering format and if I uncomment it again
4806920	4814840	transfers right like 1 2 3 4 5 6 7 8 9 it was but it converted to 1 2 3 4 5 6 7 8 9
4816360	4817800	did you guys notice that
4817800	4827960	did you guys notice that so what this grid autoflow says grid autoflow says that let's say
4827960	4831320	whenever you are building a layout whenever you are building a layout
4832520	4837640	whatever first item when you add it is of course it will go to the top left according to the
4837640	4843080	column and road definition then it is always your decision like let's say
4844040	4847160	I write down here
4849240	4855880	let's say you have defined a grid of three by three matrix like okay where you have three
4855880	4864680	columns of 1fr 1fr 1fr fractional unit each fractional unit and here also 1fr 1fr you have
4864680	4871560	it this is the same configuration we had now autoflow says that first once you add this item
4871560	4879000	one then in which direction you want to add the second item or new incoming item let's say when
4879000	4888360	autoflow is column it will add it in the column space like two three then once it is done it will
4888360	4899480	go for four then five and six okay if flow is a row okay it will say that one once I have grid
4899480	4904680	let's say I'm talking about two by two matrix once I have one flow is a row so I'll fill the
4904680	4911960	first row then I'll go to the next row is it clear like how grid autoflow works whenever there's a
4911960	4917720	new incoming item where it should go first filling that it should fill the row then go to the next
4917720	4920920	row or it should fill the column then it should go to the next column
4920920	4928440	guys is this point clear like how grid autoflow works
4935000	4940280	yes to revise right these are the properties that you can apply generally on a grid container
4940840	4945800	so we have discussed something called as fr which is standing for fractional unit
4946440	4952040	and each of this fractional unit can be calculated for rows and columns
4953400	4960040	when you are defining the each column and row width in in terms of fr and this can be calculated
4960040	4969160	by if you are getting this width width by total fr total column let's say column fr
4969320	4974520	let's say column fr will give you one fr for column
4978120	4980200	and then let's say you have height
4983320	4995080	by total row fr will give you one fr for row right only all these properties
4995080	5000040	and this can be applied to grid template
5003640	5011320	column and similarly for this one for the row right and what are the next properties
5011320	5016600	that we have discussed once we have done this then we went and understood what does repeat function
5016600	5024280	does and repeat is commonly used repeat is commonly used first we thought like hey repeat
5024280	5029880	can be only used when you have a constant recurrences like let's say you have a constant
5029880	5034920	recurrences so we thought that use cases can be different but then we thought what we can make
5034920	5040040	this both things are variable this one has a variable and this one has a variable
5042360	5048840	now how in industry standard is like they write down this repeat function and they give like
5048840	5056920	autofiller or auto fit here two things auto fill or auto fit property
5059640	5068760	then you go and define this here min max range you give a minimum pixels like most of the times
5068760	5075320	this minimum range is always in terms of what can be the minimum size of the content in pixel
5075320	5082600	or rem or em but whereas maximum people try to give in terms of fr terms for the industry standard
5084040	5091960	okay then we went on to discuss something like justify items
5094840	5095960	and align items
5098360	5104200	if you want to move inside a cell if you want to move the content inside the cell left right bottom
5104200	5109080	top anywhere you can use this property but if you want to move a particular
5111160	5114680	item inside a container you go for content properties
5117240	5123800	and grid flow always define in which how the next incoming element should go
5123800	5131240	in the grid in which cell it should go i hope these points are clear guys i just try to summarize it
5131720	5137800	uh i hope you got a better understanding about grid now everything will come with practice if
5137800	5143960	you i would prefer i would ask you to you know revise this lecture once to get the good understanding
5143960	5150040	write down the properties in your understanding because i'll show why grid is important uh i'll
5150040	5156840	show after my plea i would ask you to wait for some time in like doubt session where i'll show
5156840	5162680	the real time debugging how can you debug grid and flexbox both things but coming back to this
5162680	5170600	one guys there are few there are only less amount of properties for the items okay let's say i have
5170600	5179320	here a new class called item one what i'll do is that i'll go here i'll select let's say item one
5179720	5184680	and inside this item one there are only few things now
5186600	5192520	uh after this promote uh we'll have only 10 minutes then we'll take break okay
5193720	5200120	only 10 minutes then we'll take break so earlier raja had a question like what if
5201560	5207240	a particular item want to be in a different position from their existing thing like how
5207240	5213000	what if item want to move anywhere isn't it like we told that if you want to move all the
5213000	5218680	items to the center or the top right left we are moving all the items like applying it to the all
5218680	5223560	the things but if you want to do it individually right you go you can go to the item and you can
5223560	5235800	say simply justify self once you do justify cells let's say i give start flex start and align self
5236760	5238280	i say flex start
5241160	5247240	do you see this guys let's say i make it as a this one also one effort then you will be able to relate
5247240	5257960	this one raja able to relate this you had this question i remember in chat so you asked me like
5257960	5261080	how can i make it for one respective one specific item
5266200	5273080	okay so guys is this clear like if you want to move inside the cell
5273080	5277480	only one item then you can use something like this property
5283480	5283960	let's say
5287160	5292200	uh guys do you need a break or can i continue i see no reactions
5293000	5299640	so if you need a break because okay let's take the break and come back we'll cover the items part
5299640	5307640	then we'll go for the practical examples let's do the 10 minutes break okay let me start that
5307640	5309240	10 minutes timer
5315080	5317720	can i make it eight minutes guys that would be enough right
5317720	5322760	right i'll make it eight minutes because i want to cover a few things
5325000	5328200	few interesting things for you for the like industry standards
5329160	5331160	let's see you meet you in 10 minutes
5347720	5347880	you
5377720	5377880	you
5407720	5407880	you
5437720	5437880	you
5467720	5467880	you
5497720	5497880	you
5527720	5527880	you
5557720	5557880	you
5587720	5587880	you
5617720	5617880	you
5647720	5647800	you
5677720	5677880	you
5707720	5707880	you
5737720	5737880	you
5767720	5767880	you
5798200	5798280	you
5818280	5819560	uh guys is everyone back
5819560	5828040	uh guys if everyone is back and give me thumbs up thumbs down any reactions guys
5830840	5839240	i need your attention guys for some time uh okay need your full attention uh so i hope everyone is
5839240	5847480	back okay so we were can we get started guys can we get started or
5850280	5854280	uh i know i'll show that i'll show that let's complete this content then i'll show you real
5854280	5861400	time examples where this grids and flexboxes can be used okay because these are the layouts
5861400	5867480	like every website that you see in real time right uh you go for any site that you pick it
5867480	5873800	you pick it any site website you go for scaler.com and so there will be a grid of flexbox being used
5875400	5875800	okay
5876120	5881320	okay uh but guys can we get started
5885000	5892200	so that we were onto the flex like grid items how we can do it so we were discussing two properties
5892840	5899720	like justify self and align self now we have made like justify self and align self as a flex start
5899720	5905720	both things and this both items as a sender now this is the same thing this is in this is
5905720	5910920	the same way how align items and justify items used to work they are also trying to move the
5910920	5916440	items inside the set but if you want the same like all items to behave in such way then you
5916440	5922040	have to define it on a container but you want if you want item specific then you can use justify
5922040	5929720	self property okay to move the container i mean items inside the container is that point clear
5929720	5939480	guys how does justify in align this self works then we have only two other properties for the
5939480	5946760	this one let's say one is called as grid row okay what does this thing works how this thing works
5946760	5954520	is that let's say now i've see that one my column is taking only one unit of space what if i want
5954520	5962120	this one to take two units of space like did you remember like in table table is also in html tables
5962120	5969800	right we used to do row a column span and row span does anyone remember that row span and call span
5969800	5976440	this is the same property that use helps you to span this particular uh each element let's say
5976440	5983320	i am at the contain item one i'm saying that starting position would be one and please go
5983320	5990200	through three so what i'm saying is that how this this thing works is like i'm saying that
5990760	5995480	it goes by grid lines whenever i say grid lines like it says that grid line is one is this one
5996360	6004600	two is this one and three is this one so i'm saying that this is this starts with starting
6004600	6009560	and ending line let's say starting line and slash ending line
6012040	6017960	similarly if i want to expand this on a column level let's say if i want to do a column call span
6017960	6022840	sort of this then i can say start with one again go till third
6026920	6033880	is it clear is how the call span and row span works in grid at item level generally you can
6033880	6039480	give a starting line and ending line i'll exactly show you how you can see the lines now if you see
6040280	6046440	if you go for any inspect tool right any inspect tool you put on a container you see this grid
6047400	6053240	once you select the grid you can go into the layouts option and there will be something
6053240	6060600	like show track sizes area names and the grid lines all it will show now this uh i hope like
6060600	6067400	i'll remove this one so that you can see this now if you see what's exactly happening
6070280	6076360	let me make this one itself but what i was trying to say is this visible guys you are able to see
6076360	6084520	this one lines all the lines one if all the units so when i'm saying it that one first element item
6084520	6091000	one like if you go for item one css i'm saying that it it will start at the line one indicate
6091000	6097800	three so this is the line one this is the line two this is the line three so this is how you can
6097800	6104360	differentiate the other way around is that if you don't want to go in terms of lines let's say then
6104360	6110760	you have an ability to use something like span like merging the grids exactly like spanning out
6110760	6116680	each element to multiple columns and multiple rows shant to be more in technical terms
6118680	6127960	okay so like if you want to spend like let's say you can also use span the same thing if you see
6127960	6134600	still i'm doing that same thing like i can say that hey start from line one start from line one
6134600	6139480	span till two elements you can use also the keyword called span if you don't want to give
6139480	6147880	end line is this clear guys like you can use span or you can define directly end line similarly
6147880	6156280	what if i want to make this particular item to item two to span to this level let's say i go for
6157640	6164520	grid row now what would be the starting line for this element let's say if you go here
6165160	6172200	and see the item two is starting at grid line three right i'll select the three
6173480	6181000	then i'll go and i'll say the span two okay i'm going for row let's go for column as of
6183720	6187160	okay it will start from column one and span for two rows
6187640	6191880	okay so it took the same thing as this one now
6194280	6204440	let's say i go for grid row also inside grid row i have to say that hey you are starting at line three
6206600	6208600	and span two
6208680	6209720	span two
6215000	6218840	what if you gave the correct number i gave the incorrect number itself shan
6218840	6222840	now if you see i've said that i'm having three by three matrix
6223640	6230120	i've gave start from three and span till two two terms right if you see when i did that
6230680	6235160	if you see this convert this the demography of this particular grid got changed
6235880	6241640	so if you want to fix this layout go with the description definition of what you have given
6241640	6246840	in the grid template rows in grid template columns but if you do some mistakes here
6247800	6253480	or when you are spanning it out or then your layout will be disturbed now if you see go and
6253480	6260120	see the layout if you say this one and two then three four five and six then seven eight nine
6260600	6266760	this there is an empty space on the here right you can also fix this fix this what if what
6266760	6276360	you can say is that hey i'll go and say that item let's say i say that item six i can say dot item six
6279160	6280120	grid column
6280120	6291560	right starting at second span two if i fix it this way if you see
6294040	6299960	it's still if you see this one starting at two i'll give i should be starting at three instead
6301000	6310040	if you see when i gave it three okay did i let's say i comment this i'll see the issue and fix that
6310440	6316760	what i'm saying is that this is the line one line two this is minus two you can always see
6316760	6322440	the lines here also right minus one minus two whatever the lines you are getting here you can
6322440	6327720	use them and you can span it i say that select the line till minus two and span it till two
6330840	6332680	let's say i say grid column
6332680	6342280	let's say i is two minus two and span it still it is doing it from here not
6345640	6348520	okay it doesn't have the enough space to consume it i guess
6349080	6353000	but i hope you got the basic idea what the spanning does
6353000	6360840	okay so grid
6364280	6370680	let me go back to grid row two starting line would be two let's say when you go for row this
6370680	6378280	is the starting line and span two it will span around those these two rows yes then here line
6378280	6386600	two will be used instead of item one huh so it will give errors there is nothing as such error
6386600	6392440	but it's it's just like how you want to lay out the layer your layers like how you want to show
6392440	6398600	show your all the fields is that clear shant like if you want to distribute equally you are not
6398600	6404440	supposed to use grid column or grid row but if you want to span out or if you want to move the
6404440	6408280	elements you will have the side effects that you have to manage it out
6415800	6423560	is that clear guys how many of you have any doubts on this like how grid column and rows work
6426280	6429160	did everyone understood this one how this property works
6429160	6437880	okay i see two people's hamster cool uh this is what i wanted okay now
6439160	6446680	okay let's say i start with property one first so
6449240	6456200	i'm saying that what is the position if you see there are something like each time right
6456200	6461720	when we say matrix let's say we go to the definition of matrix here
6464120	6469720	like if you see in the 2d layer grid right if i draw the lines
6472680	6479000	right this is the line one this is the line two this is the line three this is the line four so
6479000	6486280	if i'm saying this particular element element item one which is over here i say that grid column
6487160	6490440	let's say grid column
6496360	6506520	starting from line one end till three or i say starting from line one span two
6507480	6512920	i mean spanments consume two lines like line two and line three so it will say that it will move
6512920	6520440	the item one whatever one is there it will consume whole of this space this space is this point
6520440	6527720	clear what is the grid column is doing whenever we write this way guys uh i need specifically
6527720	6532040	thumbs up from the people who gave me thumbs down ankit and tejal
6532040	6536360	guys is this point clear
6539800	6542520	okay now when i say grid column
6546120	6547080	oh sorry grid row
6550440	6556760	again these lines are also distributed like you'll have specific numbering always you can debug
6556760	6561160	and check the numbering one of the ways like you can check this numbering like you'll have
6561160	6567080	minus four minus three minus two or whatever you have or else you can say always let's say
6567080	6573800	i'm starting from i since this is starting here one and it is going till if you see this is
6574600	6581080	in the below you had a minus four minus three minus two minus one this is how representation
6581080	6588200	has been given okay here below if i want to expand till here if i want to expand till here
6589000	6597400	i'll say grid row whatever row is there right starting from one or let's say minus four
6598200	6605320	consume it till minus two this is the starting and ending or else you can say minus four
6608040	6608760	span two
6609240	6611720	so
6615800	6621720	clear guys like what i have done in the code here is that when i use grid row
6622760	6628840	let's say i write down here instead of this one uh in the grid column right in the grid column
6630600	6632280	uh let's say minus four
6632280	6641800	so i have written that clearly i hope everyone having better idea now how this spanning works
6651400	6657960	yes uh still having any doubts do let me know okay always what you can do if you want to go
6658040	6663960	by the lines right uh you can always wherever grid is rendered you can open inspect tool just
6663960	6669880	highlight this one and go to the layout section and see all uh tick all this them then you will
6669880	6675720	if if i don't tick it let's see what all things i'm not able to see many things you won't be able
6675720	6681080	to see if you see extended lines these are the grid lines that you can see how many lines these
6681080	6687160	are layout has been divided into so all of this tools will be really helpful to design your layout
6687160	6692760	like whenever you are doing website right this is only done once on a top level once your layout
6692760	6700840	is designed internal items you can do anything okay i hope these properties are clear if these
6700840	6711880	properties are clear yes i would say uh like this is it when it comes to grid part but i want to
6711880	6718120	show you one of the exact example like exactly like how can you leverage and play around with
6718120	6725560	that uh let's build one of the layout okay let's build actual one of the layout a general layout
6725560	6732840	that you see or you generally have been used which had let's say let me write down that layout uh
6732840	6743000	like firstly uh let's say i have something like layout dot html i use html file uh take some
6743000	6749080	yeah uh i'm i'm going to show you exact one uh basic uh layout i mean now firstly this is because
6749080	6754040	i have to introduce one more property then i'll try to show you the exam example that we solved
6754120	6758360	with flexbox i want to solve that same using grid okay
6764840	6768920	let's say i have something common header which is like header across
6770840	6778760	like page you can say page header and let's say i also give the id as page header
6779640	6785880	okay once you have taken the header let's say you have something like article which is again
6785880	6791400	a semantic tag which will show the content area let's say this is a content area
6792360	6801240	again i can give id as a let's say main main article or main content anything that you can
6801960	6807240	then let's say i have once i have this header and main article i can also have a navbar
6807240	6815000	i can also have a navbar let's say i have id called nav here or let's say this is a main nav itself
6817000	6818760	and we can say this is a navbar
6822440	6827000	and there's something like aside which is like showing the advertisement let's say
6827880	6828840	on a website
6832440	6841400	let's say ads so basically and i can give ids as site ads whatever ads you see in a website
6841400	6848840	particularly okay then let's say you have something like footer and this this is a footer
6848840	6857320	here so this is how your basic layout looks like right each page let's say
6859080	6865960	if i go back and write down on the ipad yeah can i show you in a preview nothing will be
6865960	6870440	you will be able to relate now because we haven't applied anything as of now
6871480	6876840	you will have a header you will have a footer right you'll have a content area where your
6876840	6882280	actual content is there then you have some menu section navbar then you have like most of the
6882280	6889560	sites show ads on the website for the ad revenue right this is how basically you have our top
6889560	6895160	level elements that you can see on most of the websites or like revenue generating websites
6895160	6902440	right so now let's see how we can build our layout for this one okay what i'll do is that
6903240	6909640	uh firstly fixing this style
6912680	6914360	removing this padding and matching
6919880	6926760	okay once we fix this then let's go for the body tag apply some basic html
6927400	6933560	uh i'll give display as a grid but i won't be applying as of now any properties because i want
6933560	6940760	to give uh let's say a default height could be 100 view height i'm just giving it this one
6941880	6948360	okay it distributed article just i'm giving that consume all the height not only the top okay
6949480	6953560	again going to the let's say each part let's say i select header
6954520	6962920	and also article also aside also let's say nav
6966920	6975960	then footer covered all for all these things i'll apply common css i'll give just like padding should
6975960	6987320	be eight pixel and let's say background color just tomato nothing else now
6989080	6995720	once we have given this let's say i pick it up this ids right i pick up this ids all the page
6995720	7004280	header and everything let's say page header i'll write down all these ids whatever we have defined
7004920	7007240	firstly main article
7012120	7015240	okay then main nav
7019080	7020600	then you go for site ads
7026200	7028120	also you have page footer
7028120	7038200	okay these are the ids we have described inside this thing i'm going to add one property called
7038200	7044920	grid area this is something new that we haven't discussed yet but i'm just giving it let's say
7044920	7055800	this is an header and let's say i say grid area i'll say this is a content area let's say content
7055800	7065640	area similarly i'll say that this main grid area can say menu bar
7069000	7077800	or menu bar let's say then let's say i say grid area i say ads section
7077800	7085880	section and i say again grid area footer section
7088840	7092360	let's say i add a section only header section all these properties
7094600	7101880	okay you might not be able to see anything as of now the reason now comes the main place
7101880	7109560	is yeah i'll come to that uncle but let's solve this problem now
7111160	7120360	there is something that i want to talk about is grid let's say i also give this template columns
7120360	7128280	and let's say we give columns and also rows template rows now let's say i'm dividing this
7128280	7136600	into three sections like main content ad section and also menu bar a lot like a side one okay then
7136600	7142760	what i'll give let's say 20 percent will be aside okay which will be like covering one part of the
7142760	7152280	thing then one fr will be main frame then let's say 70 pixel can be a ads part i'm just able to
7152280	7157320	write it because i have built this one guys but i'm i'll explain everything like how i'm able to
7157320	7165560	assume this one okay then i'll have 80 pixel for the first row then one fr for the middle call a
7165560	7172280	middle row then 15 percent for the bottom one now till now there is nothing that you can see
7172920	7179080	also i'll add let's say gap between each of the items as a 10 pixel for the along the column and
7179080	7185240	row now comes one property which is used to define templates in any
7187240	7194680	office you go something called as grid grid template areas okay let's say how can you do it
7195960	7197800	let me pull this also below
7200040	7205560	here let's say if i go and see what i have defined grid area i'll select the header section
7206120	7209080	as a header section is something which will be going coming on the top
7209800	7214920	since i have defined template columns as the three columns i'll give header section as three
7214920	7220360	times so i'll say that whatever page header is there by default it will consume all the space
7221960	7229800	next next i'll go and say in the second row i'll go and define the what is my second row looks like
7230760	7237480	in second row i'll say hey where is my nav bar like menu bar let me get the menu bar
7238360	7246920	menu section once i have this menu section then i'll go for content section then i'll go for
7246920	7252200	something called as or what we have defined other thing aside add section
7252200	7255560	add section
7259000	7262600	okay menu bar it's a menu section
7265320	7271640	are you able to relate this guys what i'm matching all the keys grid area keys whatever
7271640	7278040	key i'm having here defined it i'm matching here like how that my layout should be decided
7278040	7282840	i'm not writing exactly one one item but i'm using all the things together
7283400	7291960	now to here i'll use something called as let's say again menu section would be ending part
7293480	7295640	and let's say these are the footer sections
7295640	7310680	okay can you see this guys what just we got created very basically simply i haven't done
7310680	7317720	anything here much complicated it's just that i use one of the magical property called get
7317720	7323480	grid template areas so what it does is like whatever your main level wrappers are there
