start	end	text
2250000	2252000	use ID selector you have to use
2252000	2254000	hash key ok
2254000	2256000	currently the things we have discussed
2256000	2258000	this we write element
2258000	2260000	selector ID selector and class
2260000	2262000	selector these are really common and you will
2262000	2264000	be using it across now
2264000	2266000	so whoever asked me like whether I can use
2266000	2268000	style block below let's say I go
2268000	2270000	and put it below the body
2270000	2272000	still it works because it's still
2272000	2274000	passing the one means
2274000	2276000	like if you see the ID
2276000	2278000	whichever the ID is
2278000	2280000	the value
2280000	2282000	of it
2284000	2286000	ok now but following
2286000	2288000	the standard guys I will go
2288000	2290000	and put it in the head itself style is supposed
2290000	2292000	to be there ok
2294000	2296000	yeah ok
2296000	2298000	to clear the supendra's doubt
2298000	2300000	so let's say I have style
2300000	2302000	here guys now
2302000	2304000	let's say this is an
2304000	2306000	internal CSS right what
2306000	2308000	if I go and write down
2308000	2310000	style here and I make
2310000	2312000	color equal to blue
2312000	2314000	or color equal to red
2314000	2316000	which color should
2316000	2318000	apply blue or red
2322000	2324000	ok how many people are suggesting red
2324000	2326000	give me thumbs up for the red and thumbs
2326000	2328000	down for the blue
2328000	2330000	so all the people are going with
2330000	2332000	red ok let's say I will make it
2332000	2334000	red
2336000	2338000	ok spelling mistake
2338000	2340000	ok
2340000	2342000	no so what happened here
2344000	2346000	ok so for this thing
2346000	2348000	how this is getting executed
2348000	2350000	is like
2350000	2352000	so whose question was this
2352000	2354000	I just want to open
2354000	2356000	now why this happened right
2356000	2358000	though we told that
2358000	2360000	hey from top to bottom
2360000	2362000	whatever style should define
2362000	2364000	it should override it now the
2364000	2366000	style block is defined at the bottom
2366000	2368000	and the blue is not overriding it
2368000	2370000	that would be basic question right
2370000	2372000	that's a confusing statement again
2372000	2374000	but behind the scenes what's happening is
2374000	2376000	like when your DOM is created
2376000	2378000	I will come back to it but like when we talk
2378000	2380000	about DOM like how DOM tree is
2380000	2382000	created from that perspective
2382000	2384000	this things right
2384000	2386000	this style block
2386000	2388000	it last right whenever you are creating
2388000	2390000	this type of structure let's say
2390000	2392000	I will go and
2392000	2394000	show it to you guys
2398000	2400000	ok
2400000	2402000	now if you see
2402000	2404000	how tree you know DOM
2404000	2406000	tree is formed is first we know that
2406000	2408000	there is an HTML element it has
2408000	2410000	two things head and body
2410000	2412000	ok
2412000	2414000	then head
2414000	2416000	might have some meta attacks
2416000	2418000	right style links
2418000	2420000	then this have
2420000	2422000	multiple piece
2422000	2424000	right
2424000	2426000	now similarly
2426000	2428000	when you are building a DOM
2428000	2430000	DOM is generally
2430000	2432000	built for you know this one
2432000	2434000	what we say
2434000	2436000	HTML element but there is something called
2436000	2438000	Syscom
2438000	2440000	ok
2440000	2442000	Syscom is applied to
2442000	2444000	you know define which CSS should apply
2444000	2446000	now this tree
2446000	2448000	generally when it is applying right
2448000	2450000	firstly it will go through
2450000	2452000	like external
2452000	2454000	any if there are any
2454000	2456000	internal right it will try to read it
2456000	2458000	now there is a
2458000	2460000	clarity firstly who is winning
2460000	2462000	between them is decided
2462000	2464000	now after that whenever you are
2464000	2466000	building a tree right let's say whenever
2466000	2468000	you are applying let's say body
2468000	2470000	is there here now
2470000	2472000	all the
2472000	2474000	P tags are here let's say
2474000	2476000	in external
2476000	2478000	file you have defined color as
2478000	2480000	red and in internal you
2480000	2482000	made it blue considering
2482000	2484000	link is added
2484000	2486000	above style
2486000	2488000	in internal
2488000	2490000	ok so first
2490000	2492000	it is red then overridden with blue
2492000	2494000	now let's say for this one you have
2494000	2496000	added inline
2496000	2498000	ok now firstly
2498000	2500000	all these things are resolved but when
2500000	2502000	you are building a tree right actually
2502000	2504000	it will say that hey I am building a
2504000	2506000	P tag I will check what are the colors
2506000	2508000	anything is there that I have to apply
2508000	2510000	it says that blue ok
2510000	2512000	applied here also blue applied
2512000	2514000	here also blue here let's say
2514000	2516000	for inline you made it here
2516000	2518000	again red let's say so red will be
2518000	2520000	updated so this is how it happens
2520000	2522000	like structure it like
2522000	2524000	inline will be preferred at max
2524000	2526000	like there is also
2526000	2528000	one of the other rules that we will see
2528000	2530000	like what like there is one
2530000	2532000	something that specificity
2532000	2534000	we will see in the future classes
2534000	2536000	when it comes to it what are the rules
2536000	2538000	like which style will be applied
2538000	2540000	ok for that reason
2540000	2542000	what I usually say right
2542000	2544000	you know if you don't want to confuse
2544000	2546000	yourself right always
2546000	2548000	add the style block on to the top
2548000	2550000	of it don't focus
2550000	2552000	don't confuse yourself keep it clarity
2552000	2554000	because you are the developer there wouldn't
2554000	2556000	be anyone asking you to add
2556000	2558000	style below or why didn't you add up
2558000	2560000	so following coding standards there
2560000	2562000	will be a clarity to you it's not like
2562000	2564000	multiple ways of doing it
2564000	2566000	what is the right way of doing it
2566000	2568000	is that fine guys
2570000	2572000	I will explain again how html
2572000	2574000	and syscom like
2574000	2576000	dom and syscom is there then
2576000	2578000	how a
2578000	2580000	aom is built actually
2580000	2582000	which is like exactly a copy of a browser
2582000	2584000	web screenshot of website
2584000	2586000	we will see in the future classes
2586000	2588000	I will pick it up I will also share you a document
2588000	2590000	which you can refer to and understand
2590000	2592000	how actually all these things like
2592000	2594000	once we understand javascript
2594000	2596000	html and sys how these three
2596000	2598000	are combined and how they work all together
2598000	2600000	okay now
2600000	2602000	going back to next
2602000	2604000	question guys
2606000	2608000	q4
2608000	2610000	dot html
2612000	2614000	let's say this one
2624000	2626000	now if you see this
2626000	2628000	question here
2628000	2630000	yeah inline will override always something
2630000	2632000	but understand behind
2632000	2634000	the reasons why it would be that no one
2634000	2636000	like rules happen built
2636000	2638000	simply generically
2638000	2640000	you should understand how behind the scenes
2640000	2642000	are happening we will see that in the
2642000	2644000	future classes okay
2644000	2646000	now but coming back to this
2646000	2648000	question guys if you see here there's a
2648000	2650000	form element it says you know
2650000	2652000	input button type button
2652000	2654000	it says click me and select me
2654000	2656000	now
2656000	2658000	so what it is saying
2658000	2660000	and select the input element with the
2660000	2662000	value select me and make it
2662000	2664000	make its background color blue
2664000	2666000	okay
2666000	2668000	so do you see anything that you can
2668000	2670000	apply by the knowledge you have till now
2670000	2672000	do you think that
2672000	2674000	element selector would work
2674000	2676000	or you know any selector
2676000	2678000	that's there here do you see any
2678000	2680000	class or id
2682000	2684000	no right even the type is like
2684000	2686000	buttons are same
2686000	2688000	so always always
2688000	2690000	look at it this way like always look at
2690000	2692000	it this way whenever you are not sure
2692000	2694000	of doing anything look at like
2694000	2696000	attributes do you
2696000	2698000	say one attribute is differing here
2698000	2700000	value right
2700000	2702000	yeah so they just suggest
2702000	2704000	that attribute selector now we'll see what
2704000	2706000	is like attribute selector is like how do
2706000	2708000	you handle that attributes because
2708000	2710000	each type of selector whenever you are writing
2710000	2712000	there's a different definition of
2712000	2714000	writing it right like how you define them
2714000	2716000	now let's say this is an attribute
2716000	2718000	selector
2720000	2722000	okay
2722000	2724000	now how do you use it attribute selector
2724000	2726000	now what type of
2726000	2728000	element is this guys that we want to
2728000	2730000	select
2730000	2732000	what type of element is this
2732000	2734000	HTML element
2734000	2736000	input right first you
2736000	2738000	write down input then you
2738000	2740000	write down like value
2740000	2742000	okay
2742000	2744000	so first select the HTML element
2744000	2746000	in bracket you define the
2746000	2748000	attribute that you want to select
2748000	2750000	select me
2750000	2752000	once you do this
2752000	2754000	then open the brace and let's say
2754000	2756000	background color
2756000	2758000	to the blue
2758000	2760000	now let's open the
2760000	2762000	preview
2762000	2764000	do you see this
2764000	2766000	background color blue is added
2768000	2770000	so this is how you write
2770000	2772000	down attribute selector like any
2772000	2774000	attribute other than class
2774000	2776000	id or you know element
2776000	2778000	if you have let's say
2778000	2780000	generically you can add any number of attributes
2780000	2782000	let's say even if you say
2782000	2784000	let's say data
2784000	2786000	test id this
2786000	2788000	doesn't exist though I'm making
2788000	2790000	it let's say I say this
2790000	2792000	is a one
2792000	2794000	and let's say I go in here
2794000	2796000	add input
2796000	2798000	data
2798000	2800000	test id
2800000	2802000	let's say I select
2802000	2804000	this
2810000	2812000	and I say
2812000	2814000	this is a one
2814000	2816000	background
2816000	2818000	color
2818000	2820000	to be
2820000	2822000	brown
2822000	2824000	if you see this you can add anything
2824000	2826000	let's say in randomly you have
2826000	2828000	something like let's say you want to select it uniquely
2828000	2830000	but you don't have anything common
2830000	2832000	so you can select any
2832000	2834000	attribute that you have and attributes
2834000	2836000	can be anything any number of attributes you can
2836000	2838000	define for one html element
2838000	2840000	there are few defined by html
2840000	2842000	few you can define anything now I use
2842000	2844000	like this some random is this clear guys
2846000	2848000	attribute selector clear
2848000	2850000	so I hope all the four type
2850000	2852000	of selectors are clear till now element
2852000	2854000	id class and
2854000	2856000	attribute selector and now next
2856000	2858000	will go to some you know
2858000	2860000	bit of
2860000	2862000	combinatorics like this are simple one
2862000	2864000	let's say I go for
2864000	2866000	q5
2868000	2870000	dot html
2870000	2872000	let's say
2872000	2874000	I copy this
2874000	2876000	and
2882000	2884000	let's
2884000	2886000	close this
2886000	2888000	let's open now
2888000	2890000	if you see here what this is talking
2890000	2892000	about so it is talking about
2892000	2894000	write css selector to select the obvious
2894000	2896000	list of items to make it blue
2896000	2898000	so
2898000	2900000	what it is saying that select
2900000	2902000	me whatever select means there right li
2902000	2904000	tags li tags inside
2904000	2906000	this diff ol and li
2906000	2908000	so it is asking us to
2908000	2910000	select them and make it blue
2910000	2912000	now till now I told that
2912000	2914000	hey if you have an element
2914000	2916000	do it if you have an attribute
2916000	2918000	pick that one but here we don't have
2918000	2920000	ability
2920000	2922000	to pick it element selector because
2922000	2924000	if I pick li tag directly
2924000	2926000	this will be also converted
2926000	2928000	into blue right and we don't have
2928000	2930000	any attributes also to make it
2930000	2932000	blue so
2932000	2934000	do you see any possibility that
2934000	2936000	we can use our current knowledge
2936000	2938000	in selectors and solve this question
2938000	2940000	use diff
2940000	2942000	so okay
2942000	2944000	I make a diff
2944000	2946000	and let's say I will also
2946000	2948000	have a diff here
2948000	2950000	to make it further difficult
2950000	2952000	I will have a diff here
2956000	2958000	let's say okay
2958000	2960000	diff also works fine let's say
2960000	2962000	I have a diff then also it will solve that
2964000	2966000	so how many of you guys agree that
2966000	2968000	selection of diff will solve the problem
2972000	2974000	okay now
2974000	2976000	let's say
2978000	2980000	I go to style block
2980000	2982000	I open diff
2982000	2984000	and let's say color
2984000	2986000	equal to blue
2986000	2988000	okay
2988000	2990000	so it is making all blue
2990000	2992000	but is there any
2992000	2994000	other way that you want to do let's say
2994000	2996000	you also have
2996000	2998000	ol tag
2998000	3000000	there is an extra ol tag here
3000000	3002000	let's say this is something present
3002000	3004000	now so
3004000	3006000	as I made this complicated
3006000	3008000	now think of this way
3008000	3010000	like if I have
3010000	3012000	let's say this is a ul tag here
3012000	3014000	specifically
3014000	3016000	okay
3016000	3018000	on order at least
3018000	3020000	think of it like if you want to select only
3020000	3022000	select me here
3022000	3024000	now I am having
3024000	3026000	both the things have made it
3026000	3028000	to blue
3028000	3030000	I have to make it only one
3030000	3032000	like select me only
3032000	3034000	so Teja says
3034000	3036000	diff ol
3036000	3038000	okay
3038000	3040000	so
3040000	3042000	guys I want to introduce here
3042000	3044000	a new type of selector what we call it
3044000	3046000	like this is
3046000	3048000	a combination
3048000	3050000	okay
3050000	3052000	you have to use combinations
3052000	3054000	of
3054000	3056000	different selectors from
3056000	3058000	now on
3058000	3060000	since only one
3060000	3062000	like directly if I select
3062000	3064000	diff I am not able to solve
3064000	3066000	because earlier using diff
3066000	3068000	you were able to solve but I made
3068000	3070000	complicated now like using a diff
3070000	3072000	you might not be able to select this one
3072000	3074000	right using
3074000	3076000	li you won't be able to select it
3076000	3078000	now whenever you are not able to select it
3078000	3080000	and attributes are not helpful
3080000	3082000	you should go for the combinations you have to search
3082000	3084000	firstly directly element
3084000	3086000	then attributes if attributes are
3086000	3088000	not supportive then go for combination
3088000	3090000	okay now writing
3090000	3092000	a combination there is one type
3092000	3094000	of combination that you can use is
3094000	3096000	called as descendant selector
3102000	3104000	okay descendant
3104000	3106000	selector now let's see google
3106000	3108000	descendant
3108000	3110000	this
3110000	3112000	I have to
3114000	3116000	okay
3120000	3122000	so what it is telling guys
3122000	3124000	if you can see this
3126000	3128000	can anyone I hope you are reading
3128000	3130000	this one originating or coming
3130000	3132000	from a ancestor stalker source
3132000	3134000	right whenever you say that
3134000	3136000	have anyone have seen
3136000	3138000	any code notices or anything
3138000	3140000	like they write you know descendants of
3140000	3142000	this person
3142000	3144000	like whenever you have something ancestor
3144000	3146000	property coming to your name
3146000	3148000	so you are considered your descendants of
3148000	3150000	your four grandfathers
3150000	3152000	right
3152000	3154000	so whenever you are saying
3154000	3156000	that descendant selector you mean to say
3156000	3158000	that like defining
3158000	3160000	what is parent and direct child
3160000	3162000	like let's say now what do I exactly mean by
3162000	3164000	is that that now if you see
3164000	3166000	I have div tag
3166000	3168000	I will select for surely because this is something
3168000	3170000	like a grandfather let's say I have
3170000	3172000	selected div now
3172000	3174000	after that what I can
3174000	3176000	do is like I can directly say
3176000	3178000	li tag
3178000	3180000	div
3180000	3182000	li color
3182000	3184000	blue
3184000	3186000	okay now if you see
3186000	3188000	when I am selecting li
3188000	3190000	I am making it blue both but
3190000	3192000	if I want to make it you know different
3192000	3194000	I have to select ol
3194000	3196000	okay as already
3196000	3198000	Teja has suggested
3198000	3200000	but how do we define
3200000	3202000	this this is like a descendant
3202000	3204000	now whenever you select one parent
3204000	3206000	let's say I can always
3206000	3208000	I can also do this
3208000	3210000	using let's say
3210000	3212000	you can like you can use it
3212000	3214000	anyways like from body also you can start
3214000	3216000	it like descendant goes from
3216000	3218000	top parent like this is a
3218000	3220000	parent element and these are the children
3220000	3222000	element okay similarly
3222000	3224000	this is the grandfather you can say
3224000	3226000	parent and then child so multi
3226000	3228000	levels so what we are doing
3228000	3230000	is like from descendant so you are getting from
3230000	3232000	ancestral you know tag
3232000	3234000	html element you are talking about
3234000	3236000	like what is a wrapper first wrapper
3236000	3238000	you are starting from there then you are
3238000	3240000	selecting here div inside div select
3240000	3242000	the ol
3242000	3244000	is this clear guys descendant selector
3244000	3246000	how this works so
3246000	3248000	here we have combined
3248000	3250000	what if we have to color only
3250000	3252000	select okay what if we have to color
3252000	3254000	only select right now
3254000	3256000	I will show you this
3256000	3258000	but some bit I will come
3258000	3260000	back to this one let's say there is an nth
3260000	3262000	child I will select one
3264000	3266000	give me a second then I have to
3266000	3268000	go to li
3268000	3270000	okay if you
3270000	3272000	see this what did I make I have
3272000	3274000	chosen grand parent
3274000	3276000	parent child
3276000	3278000	inside that if I have multiple
3278000	3280000	childs I have selected
3280000	3282000	first child out of it
3284000	3286000	this is okay some bit I will remove it as
3286000	3288000	of now I have just answered your question
3288000	3290000	just let's focus
3290000	3292000	on descendant selector okay
3292000	3294000	because this notes will be referred again
3294000	3296000	for your sake
3296000	3298000	so I hope this question is cleared
3298000	3300000	but coming back to
3300000	3302000	next question guys
3302000	3304000	now let's say there is another
3304000	3306000	type of combination you can
3306000	3308000	use
3308000	3310000	let's say I use q6
3312000	3314000	dot html
3326000	3328000	okay I am again closing this
3328000	3330000	please read through so what I am saying
3330000	3332000	is that select I am
3332000	3334000	direction and make it blue
3338000	3340000	guys we have just now
3340000	3342000	learned descendant selector
3342000	3344000	think of it we have learned
3344000	3346000	actually too many selectors now
3346000	3348000	think of it like if you can apply any one
3348000	3350000	of them
3352000	3354000	if you can apply any one of them like
3354000	3356000	you have element selector
3356000	3358000	you have id selector
3358000	3360000	you have attribute selector
3360000	3362000	you have class selector
3362000	3364000	we started with
3364000	3366000	combinations we went and
3366000	3368000	thought of like descendant selector
3368000	3370000	if you go from descendant
3370000	3372000	you start from top level
3372000	3374000	even you go from body
3374000	3376000	or you go from div
3376000	3378000	think of it like
3382000	3384000	someone says div h1
3384000	3386000	span
3386000	3388000	okay
3388000	3390000	let's see this
3390000	3392000	what I will do is
3394000	3396000	div h1
3396000	3398000	span
3402000	3404000	color blue
3408000	3410000	now I will open
3410000	3412000	show preview
3412000	3414000	so here there is something happening guys
3416000	3418000	do you think our question is solved
3422000	3424000	no right
3424000	3426000	so combinations
3426000	3428000	can be used here but
3428000	3430000	there is a different type of combinations
3430000	3432000	here we have to use
3432000	3434000	we can add a class
3434000	3436000	and we can solve some with anyways
3436000	3438000	right but here we have to use
3438000	3440000	a combination so
3440000	3442000	one of the other type of combination
3442000	3444000	that we can discuss is something called
3444000	3446000	as children selector
3448000	3450000	okay
3450000	3452000	so children is something we say
3452000	3454000	that who is next
3454000	3456000	to our life like let's say if I
3456000	3458000	if I have a future my
3458000	3460000	babies I will say that they are my children
3460000	3462000	right but my grandfather cannot say
3462000	3464000	that they are my children he will say that they are my
3464000	3466000	granddaughters and grandsons right
3466000	3468000	do you
3468000	3470000	agree with this frame first like
3470000	3472000	in future if you have babies
3472000	3474000	they will say that they are your children but grandfather
3474000	3476000	will say that grandchildren so whenever
3476000	3478000	we are saying that children selector right
3478000	3480000	you have to be specific
3480000	3482000	so whenever we are going through that
3482000	3484000	hierarchy series so when
3484000	3486000	we see that this is our dev tag
3486000	3488000	then h1 tag and span
3488000	3490000	so div will say hey
3490000	3492000	if you see here inside div
3492000	3494000	if I want to select this specifically
3494000	3496000	this one right inside this
3496000	3498000	this child is h1 so I will say that hey
3498000	3500000	for selecting child I will use this
3500000	3502000	greater than symbol
3502000	3504000	whenever I use greater than symbol I mean
3504000	3506000	to say that hey dev child
3506000	3508000	h1 h1 child
3508000	3510000	span
3510000	3512000	do you see this
3512000	3514000	how it is working
3514000	3516000	so when I am saying that whenever you are using
3516000	3518000	children selector you have
3518000	3520000	to define a complete relationship
3520000	3522000	till that element
3522000	3524000	till the element you reach it
3524000	3526000	like you have to reach you want to reach this element
3526000	3528000	what if you want to reach
3528000	3530000	this element what if you want to reach
3530000	3532000	this element like you can say
3532000	3534000	dev
3534000	3536000	span
3536000	3538000	and let's say color red
3538000	3540000	okay
3540000	3542000	so I am saying that whatever inside
3542000	3544000	this wrapper anything is there
3544000	3546000	make it red or else if you want to
3546000	3548000	specifically go and touch this span
3548000	3550000	right you have to keep on writing
3550000	3552000	the children selector h1
3552000	3554000	then again span
3554000	3556000	is this clear
3556000	3558000	like how you can use
3558000	3560000	children selector how you can write down
3560000	3562000	this series so children
3562000	3564000	goes for like each level
3566000	3568000	like if I write
3568000	3570000	down like statement I have
3570000	3572000	written one statement if you want to remember
3572000	3574000	this try to remember it this way
3574000	3576000	you have to reach
3576000	3578000	that particular html
3578000	3580000	if you want to remember this way
3580000	3582000	don't stop it in mid layer you can
3582000	3584000	always do div greater than h1
3584000	3586000	and that will apply color blue
3586000	3588000	but you know one thing
3588000	3590000	I would want to say that whenever using
3590000	3592000	combinations right even when you are in projects
3592000	3594000	go till that target element
3594000	3596000	and only then
3596000	3598000	apply the css
3598000	3600000	so that it doesn't affect in the future
3600000	3602000	okay so I hope
3602000	3604000	guys all the six questions are clear
3604000	3606000	to you like the different types of selectors
3606000	3608000	we introduced till now
3608000	3610000	I think I have one more
3610000	3612000	I question I guess
3612000	3614000	let me search for it
3622000	3624000	let's say I have
3624000	3626000	one interesting question
3626000	3628000	this is just a confusion
3628000	3630000	confusing question just want to
3630000	3632000	see like
3632000	3634000	how we can solve this
3642000	3644000	okay
3644000	3646000	now if you see it here
3646000	3648000	so what it is talking about is select the element
3648000	3650000	with the multiple classes m1 and m2
3650000	3652000	make them blue
3654000	3656000	okay they are talking about
3656000	3658000	like select me
3658000	3660000	like they are asking us to make this blue
3660000	3662000	not me or not me
3662000	3664000	this one m1 m2
3664000	3666000	if I
3666000	3668000	do m1
3668000	3670000	and make it blue
3670000	3672000	this will make both this blue
3674000	3676000	okay if I make m2
3676000	3678000	and make it blue this will make both
3678000	3680000	blue
3680000	3682000	okay this is also one of the
3682000	3684000	combination type of combination
3684000	3686000	only but this is on a class
3686000	3688000	you know class
3688000	3690000	selector
3690000	3692000	firstly we know right how we can write a class
3692000	3694000	selector
3696000	3698000	okay
3698000	3700000	I have received one answer
3700000	3702000	but
3702000	3704000	right we remember class selector right
3704000	3706000	what if I can if I want to
3706000	3708000	go to specific item right if I want to
3708000	3710000	point at one specific item
3710000	3712000	can I consider
3712000	3714000	this class name as m1 m2
3714000	3716000	itself
3718000	3720000	you know those both class
3720000	3722000	are there I just go have to
3722000	3724000	get that name right specific element
3724000	3726000	I am targeting so I will do that
3726000	3728000	same thing whenever there is a class selector I will say that
3728000	3730000	dot m1
3730000	3732000	and dot m2
3732000	3734000	and let's say
3734000	3736000	color blue
3738000	3740000	let's see if this is applying
3748000	3750000	okay it didn't happen
3750000	3752000	give me a second
3752000	3754000	yeah so there shouldn't be space
3754000	3756000	whenever you are writing continuous elements
3756000	3758000	okay only for descendant happen
3758000	3760000	since this is a name right
3760000	3762000	we are using add a name and
3762000	3764000	classes generally use you
3764000	3766000	use dot operator okay
3766000	3768000	I hope this is clear guys
3768000	3770000	how can you access this multiple classes
3770000	3772000	just go by name
3772000	3774000	okay
3774000	3776000	so
3776000	3778000	is this clear guys like
3778000	3780000	I hope everyone
3780000	3782000	is having a good understanding on this
3782000	3784000	okay nice
3784000	3786000	isn't it m1 and m2
3786000	3788000	a single class
3788000	3790000	yeah somewhere that is what I was talking about
3790000	3792000	m1 and m2
3792000	3794000	consider this as a
3794000	3796000	single class and
3796000	3798000	this one as a different classes
3798000	3800000	so
3800000	3802000	m1 m2
3802000	3804000	okay let's say this
3804000	3806000	way it wouldn't work whenever
3806000	3808000	whatever you are defining inside
3808000	3810000	a class right you use
3810000	3812000	you need to use a dot operator
3812000	3814000	even let's say I have
3814000	3816000	id here
3816000	3818000	let's say this is
3818000	3820000	m1 id cannot be
3820000	3822000	having a multiple things firstly id should be unique
3822000	3824000	classes can be common
3824000	3826000	that's how it works
3826000	3828000	okay why dot in between
3828000	3830000	then hey guys
3830000	3832000	this is one class name
3832000	3834000	this is another class name I am using this
3834000	3836000	combination
3836000	3838000	I am specifically
3838000	3840000	pointing this on these are two whenever
3840000	3842000	you want to apply multiple classes let's say
3842000	3844000	this is m3 and you have
3844000	3846000	m4 multiple classes if you have
3846000	3848000	let's say one m3 class
3848000	3850000	dot m3 class is having some other properties
3850000	3852000	also font size
3854000	3856000	right let's say 20 pixel
3856000	3858000	so you want to apply
3858000	3860000	them right you cannot
3860000	3862000	yeah so
3862000	3864000	you have to use dots for each type of
3864000	3866000	class name because there is a space
3866000	3868000	space is given only when you have to add multiple
3868000	3870000	classes to one particular html
3870000	3872000	element you can have
3872000	3874000	n number of classes attached
3874000	3876000	to one class okay it's a
3876000	3878000	like it takes multiple things
3878000	3880000	okay so
3880000	3882000	nice so going back
3882000	3884000	removing this too
3888000	3890000	okay then there is another question
3890000	3892000	guys let's say
3892000	3894000	I think I have
3894000	3896000	solve this solve this
3898000	3900000	this is something
3900000	3902000	again a combination
3902000	3904000	think of this like how would you solve this
3904000	3906000	q8
3912000	3914000	q8.html
3916000	3918000	typo mistake okay
3918000	3920000	did I make anything here
3920000	3922000	okay
3922000	3924000	fine close this
3924000	3926000	now coming
3926000	3928000	back to this one I'm
3928000	3930000	pasting this question guys please go through it
3930000	3932000	so here
3932000	3934000	what it is saying is to select
3934000	3936000	direct sun and make it blue
3936000	3938000	so the
3938000	3940000	direct sun right and the direct sun is present
3940000	3942000	inside the dev track
3942000	3944000	first children which is p
3944000	3946000	here it is present here this way
3946000	3948000	now think of it how would you
3948000	3950000	deal with this one
3952000	3954000	there are many ways of writing this one
3954000	3956000	so think of this one
3962000	3964000	you can apply
3964000	3966000	to c2
3966000	3968000	one way I agree
3968000	3970000	open draw
3970000	3972000	one way is directly selecting
3972000	3974000	c2 and the
3974000	3976000	other suggestion Ashish has
3976000	3978000	given
3978000	3980000	you are targeting wrong element
3980000	3982000	I believe right if you see dev span and
3982000	3984000	p it says that I am in direction
3984000	3986000	but we want to target
3986000	3988000	under direction
3988000	3990000	now okay
3990000	3992000	shambhure says
3992000	3994000	dev children selector p
3994000	3996000	right okay cool
3996000	3998000	okay
3998000	4000000	now so there are many ways
4000000	4002000	of doing it so I'll write down all possible
4002000	4004000	things one was .c2
4004000	4006000	okay and making it color
4006000	4008000	blue okay
4010000	4012000	so this is like when you have enough knowledge
4012000	4014000	right you will be able to see there are many things
4014000	4016000	that you can do one is c2 directly
4016000	4018000	then the other suggestion that I got
4018000	4020000	was use children selector
4020000	4022000	dev and then p
4022000	4024000	then go for color blue
4026000	4028000	right this is also one
4028000	4030000	way now the third way
4030000	4032000	that I was thinking about is like
4032000	4034000	combination of let's say I use
4034000	4036000	.c1
4036000	4038000	and
4038000	4040000	let's say combination of this one
4040000	4042000	p
4046000	4048000	right what I did
4048000	4050000	what I did is like I have combined two
4050000	4052000	elements like using children selector
4052000	4054000	the c1 class and p
4054000	4056000	right so
4056000	4058000	three ways of solving this problem
4058000	4060000	is this clear guys like
4060000	4062000	you can directly select that element
4062000	4064000	or you can go from parent to child using
4064000	4066000	element selector what did I
4066000	4068000	combine here I have combined
4068000	4070000	element selector and class selector
4070000	4072000	and I have used a combinator
4072000	4074000	using children selectors
4074000	4076000	okay now
4076000	4078000	good good guys
4078000	4080000	I think you are able to understand this one
4080000	4082000	better now
4082000	4084000	one thing I have
4084000	4086000	is I think I have completed exhausted all
4086000	4088000	the things that I want to cover
4090000	4092000	give me a second
4092000	4094000	eight okay one question
4094000	4096000	I have guys I will give it as a homework
4096000	4098000	you have selected
4098000	4100000	like let's say q9
4100000	4102000	q9.html
4102000	4104000	okay
4104000	4106000	I will give it as homework I don't need
4106000	4108000	anyone answering it so that
4108000	4110000	you can answer it whenever
4110000	4112000	you have time
4112000	4114000	or I will ask in the
4114000	4116000	next class like I will push this anyways in
4116000	4118000	the get up okay think of
4118000	4120000	this one okay if you
4120000	4122000	see here what was this
4122000	4124000	select the element with select me and make it
4124000	4126000	simple so these are the
4126000	4128000	two things p tag and
4128000	4130000	div tag okay
4130000	4132000	I have wantedly made
4132000	4134000	some cumbersome this one
4134000	4136000	there are c1 c2
4136000	4138000	applying it multiple places so you
4138000	4140000	cannot use
4140000	4142000	actually I shouldn't talk about
4142000	4144000	you will get any all the hints that
4144000	4146000	you can think of you can eliminate the processes
4146000	4148000	and you can think of it I will push
4148000	4150000	this code okay now
4150000	4152000	coming back to
4152000	4154000	one of the things guys
4154000	4156000	you know these are the list of selectors that we
4156000	4158000	have seen but if you
4158000	4160000	remember one person someone
4160000	4162000	have questioned me
4162000	4164000	in one question like I have written
4164000	4166000	somewhere nth child right nth child
4166000	4168000	which question I have written I
4168000	4170000	don't remember okay
4170000	4172000	yeah please try it some bit I will also
4172000	4174000	what we will say what we will do is we will start a doubt
4174000	4176000	session after this sorry
4176000	4178000	doubt session I meant to say break I will
4178000	4180000	keep that open tab okay you can
4180000	4182000	think of it okay
4186000	4188000	but I was wanted to use something
4188000	4190000	okay no
4190000	4192000	where is button
4192000	4194000	give me a second guys I am trying
4194000	4196000	to find okay coming back to this question
4196000	4198000	let's open this in the
4198000	4200000	preview now
4200000	4202000	guys have you observed many times that
4202000	4204000	you know yeah I will push the code
4204000	4206000	but have you observed this thing many times that
4206000	4208000	whenever you go and write
4208000	4210000	hover over something
4210000	4212000	the button comes up or there's some
4212000	4214000	style changes are happening
4214000	4216000	or images coming up right whenever you
4216000	4218000	go move your cursor on it
4218000	4220000	right like
4220000	4222000	all those things are happening do you
4222000	4224000	do you know how we haven't seen
4224000	4226000	that thing right how we handle such behaviors
4226000	4228000	now that
4228000	4230000	that sort of things are called as pseudo
4230000	4232000	selectors okay now
4232000	4234000	we have covered simple selectors but
4234000	4236000	that comes under the pseudo selector I will
4236000	4238000	I will show you one of the examples how we
4238000	4240000	can do it just let's say I
4240000	4242000	want to make this button
4242000	4244000	background color change
4244000	4246000	yeah so let's say input
4246000	4248000	data test ID
4248000	4250000	to insert I will make it one
