start	end	text
3860640	3865080	parent whenever you go and try to check the first immediate parent if this but
3865080	3869280	that particular thing is having some color it will inherit from their
3869280	3874520	particular part it won't go to the till extent okay yeah so what I'm saying is
3874520	3888160	that let's say let's say there is a one grandparent okay he's carrying something
3888160	3897200	red color then there are two two child let's say this is a child one this is a
3897200	3906440	child by default this child one child two should be getting red but we said
3906440	3912560	that red C1 will have respect green color we just told this inside this C1
3912560	3920720	again there is a child call C1 dot C1 let's say this one now C1 even doesn't
3920720	3925880	have any property color so it goes and check with its parents do you have
3925880	3932400	anything now if we go and check here C1 has something green so this person will
3932400	3941880	take green and it will settle but it won't go and reach out grandparent yeah
3941880	3947200	child inherits a immediate parent try immediate parent is like not exactly
3947200	3951360	until unless if there is a something let's say what if it doesn't see one
3951360	3955680	doesn't have any color then it will go and check for the GP right so till that
3955680	3960320	property is found till till that property is found it will span out from
3960320	3967880	lower level to the top levels okay I hope this this this particular thing is
3967880	3980480	clear guys this example okay so now let's take an example of now this one
3980480	3989040	thing what if do you think if I have something like border if I have
3989040	3995960	something like border let's say I have something like border here one pixel
3995960	4005400	solid black do you see if border is being inherited by the other children
4006400	4014040	but does does child have border like we told parent have border by default
4014040	4019640	children are not having it right so there is a particular section of
4019640	4025000	properties which are by default inherited okay by default inherited what
4025000	4029920	all properties are there which can be by default inherited are one is for color
4029920	4038440	color is for sure okay this is not working let's say
4040280	4047400	color is for sure that is inherited also the properties with whatever font you
4047400	4052520	have something like font let's say if I give a font in the parent and I say
4052520	4058720	that font size I say 20 pixel do you say everything is being applied
4060000	4066840	so everything starts with font is inherited whereas properties with
4066840	4073960	something like you know border all like you can say box model properties okay
4073960	4078520	box model properties or display properties whichever are trying to help
4078520	4084040	you to enhance a particular thing right I mean changes view wise those
4084040	4088560	properties like position properties these properties are not doesn't work in
4088600	4093800	inheritance this point is clear like there are some set of properties works
4093800	4097200	for the inheritance there are some set of property doesn't work imagine if
4097200	4100960	border is working as inheritance each every element will be having border
4100960	4106480	that doesn't suit it right so that's how they built it now let's go and try to
4106480	4109920	explore the third example
4109920	4112240	let's say I have this
4119280	4127000	now let's explore this one guys if you see just now I have towards that border
4127000	4135200	once one px value blue do you think the child will have do you think child will
4136200	4143960	do you think child will have that border no right now and do you think child will
4143960	4153200	have color red do you think child will have color red yes right now then I have
4153200	4159680	used some property here called height has inherit let's say what if I comment
4159680	4166760	this firstly let's comment this if you say it is rendered as needed but there
4166760	4172720	are some properties yeah there are some properties with which you can inherit
4172720	4179240	forcefully there are some properties like let's say your grandfather properties
4179240	4183680	are there you want to inherit or there is someone else who want to claim those
4183680	4189360	properties they can they have an ability according to rule of law let's say and
4189400	4195640	for non-inheritable properties like the height is non-inheritable property but
4195640	4200880	we are trying to inherit for this child if you see when I've gave 100 pixel as
4200880	4206860	a height for the day one parent box is having 100 pixel let's say if I give the
4206860	4217060	background color so I give a background color of wheat if you see this
4217060	4222980	particular parent is having 100 pixel but children are not having rate is this
4222980	4226540	point clear firstly parent is having height and children are not having height
4226540	4231060	because it is non-inheritable but what I am saying is that I am using a
4231060	4236140	something like keyword height keyword height and I'm saying that inherit
4236140	4241300	whenever I'm inheriting it again goes like a color itself it goes to the
4241300	4244980	immediate parent then next parent and it sees that whether there is a height
4244980	4248740	property if there's height property please share it with me I want to
4248740	4255180	inherit please share it with me so here this particular child Dave one child is
4255180	4260380	having hundred pixel height let's say if I want to show you that height exists I
4260380	4270460	use something like let's say this one can you see this this child one starting
4270460	4274900	from here is having same hundred pixel height it's taking hundred pixel height
4274900	4280100	as parent there so if you want forcefully if you want to inherit a
4280100	4286380	property from a parent you can use a height and a property called inherit so
4286380	4290900	whenever you are going to a like there are some like let's say I write down the
4290900	4300780	definition here using inherit you can
4302260	4312700	get parent values for particular property
4312700	4322740	is that clear guys like how this is working inherit one anyone having any
4322740	4331740	challenge please please react did you all get it I see three thumbs down cool
4331740	4338660	notice now let's say going back to that
4341900	4359300	so height is a one diff I have given this diff as height hundred and height
4359340	4364500	is not inherited because I have added inside diff some content XYZ inside that
4364500	4374100	I have two children this has C1 and C2 by default since height 100 is not
4374100	4379300	applicable it just took inside the content wherever contains it just got
4379300	4384940	side on side of it itself what if I want the C1 to take the same height as a
4384940	4393860	parent I can say height and inherit whenever I say inherit it will go and
4393860	4398700	check with parent do you have height property applied to it if you have height
4398700	4403820	property can you give me that value as soon as it get its value it will take
4403820	4409860	that hundred pixel height starting from here it will consume hundred pixel then
4409860	4415940	something like this box will change as this parent content then child one will
4415940	4423020	have hundred pixel of height this is C1 this is P then under below this then you
4423020	4430100	will have something like C2 because that's what an order it is this is clear
4430260	4446300	okay this parent has a child yeah child one content is like top aligned right if
4446300	4457740	you want it to move below then you can apply display flex and yeah I think I
4457780	4464820	am Kabir pinged me personally then he corrected it did you get that Sambit I
4464820	4473700	hope this example is clear to you all like how you can use inherit okay then I
4473860	4483980	have another example let's say I go and
4485220	4489700	index 4 dot HTM
4489700	4506460	say when in the preview now if you see this guys we have created a simple day
4506460	4513820	for the content hello and we added background color and color red okay now
4513860	4521300	it's working fine but let's say if I go and create another day I'm having some
4521300	4525620	gibberish by default a black color is applied where this black color is coming
4525620	4541500	from why not any other color so by default whenever your CSS are loaded or
4541540	4546740	anything that you use it has a some default colors and default CSS are added
4546740	4551460	to each and every to remember something like this border and margin is not
4551460	4555820	removed like because body is having something if you go and do something
4555820	4565300	like body padding zero and margin zero
4565300	4570740	do you remember this body tag is by default coming and that's how for each
4570740	4574700	and every content that you write it or each and everything you do it yeah
4574700	4580660	yeah universal selector you can apply it for everything that's how else it will
4580660	4586660	work but now what I was talking about is that if you see this content it's
4586660	4593540	coming in black in color no this is what by default whatever default colors are
4593540	4599060	there whatever default browser gives you specifically if you want in any time
4599060	4604980	like any time in particular thing that if you are anything that you applied
4604980	4609180	CSS but you want to override with whatever browser is giving you like how
4609180	4614860	can you go for default thing like I want a default color to be there how can you
4614860	4620380	go and do that for that reason again what in inheritance like if you want to
4620380	4625700	inherit a default color you can always say something like get me an initial
4625700	4631580	color if you see around this keyword if I click enter now do you say this it is
4631580	4635340	div is converted into black color
4636620	4643500	so whichever thing are there if you want up default colors to come back to you
4643500	4649460	you can always type down wherever property are using it to the D like get
4649460	4655020	me the initial like if I go and select for the padding right get me the initial
4655020	4662380	padding there is no initial padding by default okay if I go and select that hey
4662380	4667860	get me the initial margin there's nothing there but what if I go and select
4667860	4674820	for the body it will be applied but I hope you got the basic idea when to go
4674820	4681260	for initial it's like whenever you want to go back and get the default colors
4681260	4688460	that are be given by the browser to you is this example clear guys is inherit
4688460	4695860	an initial property clear like we have discussed two properties okay let's say
4695860	4699980	I write on the this particular statement on the top if you want to remember
4699980	4705660	anytime by default whatever browser you are giving you are getting it from color
4705660	4716220	that will be applied or the CSS sensor okay next example would be index start
4716220	4722540	HTML okay this is one of the tricky example that I wanted to help you out
4722540	4731060	understand this property is something let me type it down so that I have added
4731060	4741540	too much content at their class let's say this is a dev with class dev let's
4741540	4751660	say content is hello now what I'll do is that I'll have a style block inside
4751660	4759620	this let's say I have HTML by default color red
4761460	4769260	okay let me open in the preview by default color is right now but what I
4769260	4782460	will do is that again I'll go and make a diff color as green okay then I'll go
4782460	4791540	and try to do this thing what I'll do is that let's say margin these are the
4791540	4797060	basic properties nothing use case here just 8 pixel margin then I'm trying to
4797060	4801300	define a new property for the color
4802300	4814540	there's something called as unset no by default do you see any difference here
4814540	4827140	when I use unset keyword here do you see any difference when I use unset okay
4827140	4835900	even if I if I comment this if you see this red is being imported okay so do
4835900	4845500	you see this this is working as inherit if I'm commenting this one it is trying
4845500	4848460	to import this one
4848460	4859500	this when I'm using color as a unset it is importing right it is like getting so
4859500	4864380	for whatever inheritance like capable things like color is in inheritance
4864380	4869300	capable and it is trying to get using answer so unset works in both ways
4869300	4876260	firstly on set works in both ways for
4876780	4884260	inherit table properties it works like
4884980	4895620	inherit keyword okay but for let's say non-inheritable
4899740	4911260	it works like initial okay now let's say I can show you an example of this one I
4911260	4916420	have let's say they have and everyone there okay I have multiple things have
4916420	4926980	defined it now if I use something like display okay let's say I go back now
4927020	4932540	what is the display of this property guys firstly what would be the like what
4932540	4938580	type of elements these are firstly are those in line or block level block right
4938580	4945380	so they're coming in each line now if I go and use something like a display
4945380	4956940	property let's say I make them here flex okay now if I use here unset what do you
4956940	4960860	think it should happen for non-inheritable it works like initial I've
4960860	4965220	just told you display is not in heritable I've just told you like
4965220	4974380	earlier now if I set an unset here and I save it do you see this is like
4974380	4985180	applying anything here firstly let me open this in the life so for better
4985180	4995900	understanding give me a second guys I'll pull this
4995900	5021380	no I'll go and select this one and I'll go and open this no if you see by
5021380	5028300	default when I'm setting as inherit sorry when I'm setting as unset if I go
5028300	5032780	for color property it is getting those color property and applying it when I'm
5032780	5037780	selling color equal to unset so it is working as inheritance like or like a
5037780	5043140	inherit keyword just I just just have a tool here written that line when in
5043140	5047340	inheritable properties it works like inherit get the parent property go and
5048340	5054300	whereas for the like properties which are like non-inheritable like where you
5054300	5059380	cannot inherit it like the property is here for display you cannot inherit it
5059380	5065900	so whatever by default browser provides you you'll get that property is that
5065900	5071460	clear because I've just told here unset I didn't say that get me a block here
5072460	5079100	is this clear guys like how unset works unset works in both ways like for like
5079100	5084580	initial and inherit but for this works for the different properties people get
5084580	5088940	confused in this I would say like I'll try to give an another example which is
5088940	5093740	combining all the things and I'll revise all of that stuff you don't need to
5093740	5103380	worry on this one if you are bit messed up here index six dot HTML let's say I
5103380	5113060	pull this no let's see this example is firstly let's try to figure out what
5113060	5119420	will be applied for which one now this is a question to you guys let's say I
5119620	5130380	have this stack here firstly a right and this one and this one and this one so we
5130380	5136020	have to guess what color will be applied for a lie what color will be applied for
5136020	5141200	anchor tank because there are two things like if you see if you go for the line
5141200	5146020	one the second default the color can have different color and link can have
5146020	5150500	different color so just think of it
5156220	5160740	what color would come to this one
5162540	5166900	let's just think for this a lie tag
5166900	5176820	default or the red color because it is trying to inherit because something
5176820	5180820	color is present for the body it will go and check for the ally do you have any
5180820	5185140	color applied no I'll go for you will tie I'll check there is no color then
5185140	5189140	I'll go for body and I'll see that in body red color is there so everything
5189140	5195220	should be red in color that's our guess right no when it comes to class one when
5195220	5198180	it comes to class one
5202500	5209620	when it comes to class this one second ally think of it guys think of it a
5209620	5214700	whole thing will be read or there will be something difference
5215060	5220100	see how like
5222820	5232540	aligned with that everything will be read cool think of third one
5232860	5246380	think of third one class two okay so a combination of two things are only one
5246380	5251780	thing whole will be black initial default fine in each whenever you see
5251780	5256420	that hey there is something like initial will be applied for this one but do you
5256460	5263380	see that I am applying only CSS for this anchor tag not for everything I am
5263380	5272300	applying CSS for only this thing in what this anchor tag color would be default
5272300	5276060	color whenever you write hyperlink
5280740	5286220	blue right so I we say that one thing will be surely blue and the other thing
5286220	5291700	guys other thing guys think of other thing like this initial and color this
5291700	5296260	keyword so we say that link will be blue in color but what's the use case of this
5296260	5302820	color initial and color what would be the color of this one both things
5302820	5319100	check what condition can be applied here black a light act content a lie it can
5319100	5323780	go and inherit right it can go and check to the parent no bodies having the red
5323780	5329540	do you think red does anyone think red
5333820	5344060	blue is applied for this part does anyone think red should be applied
5345060	5351700	but initial right but initial where I'm applying where I'm applying initial okay
5351700	5358620	let's see this so everyone says blues right okay then what should be working
5358620	5368140	for this use case guys what could be the use case of this one
5376860	5383100	when I'm setting as unset I'm setting as unset so we are applying for the color
5383100	5386700	color is something like which can inherit the property then it will be
5386700	5395100	red right now let me open this okay let's see how much our guess is right
5397260	5411620	guys do you see anything difference here so first answer is wrong firstly we told
5411620	5418020	that a light act content it will be able to inherit and get it but a link
5418020	5423620	whatever hyperlinks are there they don't inherit until you specifically
5423620	5429700	mention them because they are not in a table this tax itself whatever content
5429700	5435060	is there they act like a hyperlink they get some initial value for this one
5435060	5447100	default default link color is that clear this first one anchor tag doesn't get
5447100	5454180	like it doesn't go for inheritance property but the default and color these
5454180	5458140	two keywords like how if you're guys getting confused I'm not sure if
5458140	5464180	you're getting confused this is how it is guys parent then there is a child in
5464180	5468180	between the child can inherit or cannot inherit depending on the type of
5468180	5473860	property but default and color are of course inside content so this Li tag
5473860	5477540	anyways having a color right so that's why this color is up like this is line
5477540	5486540	one Li first line is clear no it's not it's inline elements like if I say span
5486540	5494180	let's say if I space span okay if I say span do you see this red color is being
5494180	5499780	applied Kabir it doesn't work with like all inline elements it just for hyperlink
5499780	5510060	the specific use case right now second example let's say we say that inherit
5510060	5517860	the property by default this inherit will anyways inherit then we told that
5517860	5523060	hey anchor tag can you inherit the property whichever parent is having by
5523060	5529140	this example dot class and a we say the inherit the property so it went and
5529140	5533340	checked body is having color right so it applied color right is that clear how
5533340	5537660	this thing is being applied you you all people just explained me this one right
5537660	5543580	so I believe we got correct on this one right then we had something called as
5543580	5552020	this one blue we all said that blue color will come but it happened like a
5552020	5562460	initial color content color what firstly I confused you here asking the question
5562460	5570180	what would the color of hyperlink but are we applying color on a hyperlink or
5570180	5576260	the content that's where it's a tricky guys but I I hope you all people got it
5576260	5579820	like it's actually black in color because few people all suggested black
5579820	5585140	what I try to stress like are you sure that okay
5585420	5589340	this is clear why black is coming yeah I'll post this on kid we'll take the
5589340	5597620	break okay this is black I say getting the initial color for this one now next
5597620	5603500	is completely red because unsaid works in a such a way like inherit property
5603500	5609460	when you're using on a color side of property right so I hope this example is
5609460	5612380	clear to you guys like how these properties are working how these are
5612380	5616820	rendering is anyone having any challenge over this and when understanding this
5616820	5623820	one so I hope every concept is now whatever we have understood those
5623820	5631380	things are clear if these things are clear we can take break guys any doubts
5631380	5641780	any doubts how many minutes you need guys eight minutes would work that's
5641780	5645020	enough right eight minutes
5647820	5650820	okay
5655580	5662700	we have like less amount of content to be covered next I'll try to cover that
5662700	5666420	let's take the break guys
5677060	5686980	which CSS Kabir like this one something that we have written the last one this
5686980	5697620	one okay so I'll keep switching the screens you can see this
5706820	5709860	you
5736820	5739860	you
5766820	5769860	you
5796820	5799860	you
5826820	5829860	you
5856820	5859860	you
5886820	5889860	you
5916820	5919860	you
5946820	5949860	you
5976820	5979860	you
6006820	6009860	you
6036820	6039860	you
6066820	6069860	you
6096820	6099860	you
6127820	6129860	you
6151820	6155580	well guys is everyone back
6157820	6168780	only one on this great thank you so guys I hope inheritance concept is clear to
6168780	6174940	you basically we have understood four five properties and then I have one of
6174940	6180580	the examples like if you does anyone remember like the cards example that we
6180580	6189340	built for flexbox and great right we but we have used one property right to show
6189340	6195260	it as a card likely we entered and some shadows around it box shadow right but
6195260	6205540	we didn't understand how box shadow box isn't it does anyone remember this so
6205620	6210620	let's let's explore that one property let's explore that one property so what
6210620	6219180	I'll do is that I'll I'll just use something like dev ID container okay
6219180	6226980	inside this let's say I click create do you hashtag card and let's say I'm
6226980	6235180	having a card here okay I render this one on the show preview now I'll
6235180	6244180	minimize this one and let's have some stylus style inside the style let's say
6244180	6256300	firstly for the container part I'll have some of the given information let's say
6257020	6261220	so I hope anything if you don't understand is any property don't
6261220	6265060	understand let me know like a given width like it should contain a half
6265060	6272020	width of this one then I got height of 200 pixel like this is the height of the
6272020	6276820	box then I have to like border should be two pixel solid gray like this is our
6276820	6283180	border then I gave border radius as 8 to make this as a curved edge right then I
6283180	6289900	gave display flex item and no and align items and justify content as a center
6289900	6295660	because to move this particular item into the center is this clear guys
6295660	6299820	anything that you feel you nothing right it's something that we have seen over
6299820	6308220	again again now let's come to the actual card okay so what we'll do is that I'll
6308260	6316460	give some width and height to the card let's say 100 100 pixel and height has a
6316460	6328660	hundred pixel and let's give some border border here okay one pixel solid
6329100	6340260	it's a black okay no others let's comment this don't need it also the card
6340260	6347700	is there fine let's have it no issues now I'll go and do something to the box
6347700	6355860	shadow no box shadow generally takes four things guys initially like let me
6355860	6371020	comment down firstly it takes like horizontal offset what does this exactly
6371020	6382260	means is that I'll show you increasing just let me write down this one
6382300	6391380	increasing shadow along x-axis or looking or consider horizontal similarly
6391380	6396660	next you have something called as a vertical offset okay then you have
6396660	6405260	something called as blur effect how much blur you need blurring the shadow like
6405660	6412660	then you have something called a spread till how much long how far you need the
6412660	6421580	spread okay now let's write down one one thing so the this goes in the same
6421580	6427260	sequence like let's say I go and say that hey give me one pixel or of
6427260	6433620	horizontal shadow two pixel or vertical shadow okay can you see this like I'm
6433660	6438220	not giving any other property let's say this only these two properties if I keep
6438220	6442220	on increasing this let's say if I give you five pixel can you see this in
6442220	6448920	horizontal direction the shadow is increasing if I give 15 this way on the
6448920	6455340	cross axis this way is this point clear like if I give let's say 20 pixel as a
6455340	6461220	vertical can you see this it's moving down the vertical direction now if I go
6461220	6466300	and give the blur let's say five pixel can you see this blur how how blur the
6466300	6471940	shadows becoming blur as much as you add here it will become more blur let's say
6471940	6477660	if I make 15 to 12 that's that's what it gives your blur effect on the border now
6477660	6482380	after that what you can give is how long you want to spread this blur let's say if
6482380	6491140	I make 50 pixel okay how long I want to spread the blur let's say if I
6491140	6498620	make five pixel okay then actual magic comes this is other properties that you
6498620	6504140	want can apply on a box shadow but actual properties like color let's say if
6504140	6511620	I make green and I give something like let's say I select an RGBA this shadow
6511620	6517540	let's say we reduce this as a one pixel and we make it as two pixel let's say we
6517540	6522460	make it as like blur as a two pixel let's make blur more eight so that you
6522460	6526820	have a shadow sort of feel and let's remove border also if you remove border
6526820	6531620	let's see how magical this box looks like and we can have something like
6531620	6536620	let's say border radius I don't know if this will be visible since we don't have
6536620	6543340	border eight pixel so this is what we were doing in the card right we were
6543340	6548820	adding some shadow to look up do you find this good guys do you find this
6548820	6554260	good it some bit like it
6554980	6558860	so this is what we are doing let's say if you want to again spread this hard
6558860	6563540	gently I give 10 it will move on that X axis to the right if I want to move it
6563540	6569660	them to the bottom then I can you can use I can use this one so this is one of
6569660	6572540	the way you can play around with the box shadow but there's another thing that
6572540	6578340	you can do if you like to fix the box shadow right one of the best ways to go
6578340	6582780	and do it in the browser itself like let's say I go and open the browser that
6582780	6588700	is something how I play around with box shadow at my workplace if I want to deal
6588700	6592580	with this one reason I will tell you why if I go and select this element let's
6592580	6599260	say this is a card if you see here I have this one whenever I have this
6599260	6604660	selected right I can select like a how much I need along the X axis or how
6604660	6609340	much along the y-axis I need or else if I need around this one or if I need on
6609340	6615580	the center itself and I can give some blur of 8 pixel or how much blur I need
6615580	6621300	then I can spread it if I need let's say if I want to spread the shadow does this
6621300	6623820	look cool
6623820	6631820	yes this this is how you can play around with blur anywhere you want to do it
6631820	6636580	then there's something called inset it's like inset is also something like if you
6636580	6643580	want to add a blur inside where you want to play it inside okay let's say you
6643580	6650580	apply this one and you leave it and you go to the card if you see you if you
6650580	6655500	want to apply a like shadow inside you have to give the word inset then only
6655500	6661740	you can play around with that one let's say if I go and do add here
6661740	6672340	something like inset you see this it's applying the blur inside inside yes yes
6672340	6679340	yes open so it acts it goes on X axis for axis that's why the first two
6679340	6683060	values whatever you are giving those are actually meant for horizontal axis
6683060	6687980	and vertical axis like where you want to move then you have a blur the width of
6687980	6693780	blur then you can keep like a how like once you define the blur how much spread
6693780	6699880	I want once that blur is there yeah inside 10 pixel is there like you can
6699880	6706460	do it now like if I open that again tool so it goes on longer the x-axis y-axis
6706460	6712700	right let's say if I go on to and the both negative right X is negative and Y
6712700	6717260	is negative here in diverse like when you go for off in our inset when you go
6717260	6723300	for off again this is how it works X and Y axis is a bit different here but
6723300	6726260	generally this this coordinate is something both have used to have
6726260	6732780	negative isn't it sorry this is the quadrant rightly mentioned coming from
6732780	6739180	top to bottom I forgot much but I hope this box shadow you are able to relate
6739180	6747980	how can you revolve and play around with this one cool field right so I hope you
6747980	6751740	will be play or will be able to play around with box shadow I hope box shadow
6751740	6756340	is clear for you like how can you deal with it are because by default right
6756340	6760540	whenever you want to fix it this is whenever you type it down 1 pixel 2
6760540	6765420	pixel 8 5 or you want to give the color that you won't be able to fix it
6765420	6770100	right away by writing it you can use inspector what was our last one element
6770100	6779460	be before the horizontal vertical blur before horizontal this one inset is it
6779460	6795180	this one 5 pixel spread so let's say if I go and show you real-time use case if
6795180	6799340	I go and select this one if I spread this let's say this is the 5 pixel this
6799340	6803140	is the last element if I can't spread it how much how much ever I want let's say
6803140	6810420	if I make 100% of it it didn't take it but you can take it as much as you want
6810420	6815940	like how much as you want to increase it here you can apply I guess let's say if
6815940	6824620	I open here and so in I'll remove this inset I don't need this inset but let's
6824620	6831180	say I make this 50 pixel can you see this something got it yeah size of
6831740	6838500	right so I hope this property is clear I have one last topic guys to cover in
6838500	6853860	CSS which is different types of units right different types of units dot
6854580	6862980	let's take this way html5 so I want you guys to tell me how many units you have
6862980	6867060	seen or you we have used it till now
6867060	6885620	case I'd say okay pixel the fraction it is specific to grid somewhere so
6885620	6896780	percentage then view height and then view width also I can include which is
6896780	6908260	W view then something is let's say this is view height then these are the fixed
6908260	6919580	units these are the something called as let's say absolute units whereas do you
6919580	6924340	know this there is a there are something like centimeter millimeter inch this can
6924340	6929700	be also applied but we don't really use them then you have something like the
6929700	6938340	relative units inside it related units two of the most used things one would be
6938340	6943300	you would be playing around with them is something called relative M the so the
6943300	6948940	you you pronounce this one as a relative capital M or or else you have something
6948940	6958500	like M just like M okay now we'll try to explore each of them let's say I create
6958500	6966860	let me have this open okay we'll go in reverse order itself guys so we'd go in
6966860	6975060	reverse order let's have a div okay and let's say this is a class of container
6975220	6987140	and let's say I have something like diff this is lorem 20 okay now this is let's
6987140	6998620	say again a diff this is also lorem 20 okay so what I did is like I just had
6998620	7009900	let's say ID as item one let's say this is an ID called as item two let's explore
7009900	7018420	using this to ice and create a style block okay so what I'll do is like I'll
7018420	7025700	use this class container and I'll use something like font font size let's say
7025780	7033780	I use 20 pixel okay now firstly everything inheritance so font as I've
7033780	7038300	told you earlier that font can be like inherited so everything went into this
7038300	7047860	one okay but I'll go and say that hashtag item to as a font size to be
7047860	7054060	eight pixel so this is specific whenever you say pixel you are trying to use a
7054060	7062780	specific let's say like each screen is built using like some range of pixels
7062780	7067900	guys let's say even if you go and try to see here right let's say if I select the
7067900	7073420	whole body everything will be having in terms of like pixel size 880 into 240
7073420	7077820	that is what my pixel is okay every screen will have its own respective
7077820	7083460	pixels so now that's how the space units works for them like that's how your
7083620	7088900	screens are decided but now what I did is like I've selected hey any screen you
7088900	7093860	pick it up any screen doesn't matter how big screen is how less screen is size in
7093860	7100180	my leg doesn't matter I'll pick it 10 pixel of that screen size is this clear
7100180	7106580	what when we say pixel when we use PX what does it exactly mean now let's say
7106580	7119140	I use something like item one now I say font size and I say something like let's
7119140	7130260	say to EM what just happened is what just happened when I used to EM the
7130260	7137340	font size you know increased at least this thing I can say the font is
7137340	7146740	increased for this particular content now let's see open in live server open
7146740	7149460	in live server
7156220	7168820	let's debug this one what is the font size of this content when I say to EM
7169820	7177340	it is showing as a to EM itself it's not showing me the exact value okay because
7177340	7182020	it has overridden this one but what does this exactly let's say now if I convert
7182020	7185980	this to EM just remember the difference is this is like this is how it is
7185980	7197580	looking I'll go and do 40 pixel to fill it is still same size if I write down
7197580	7205140	40 pixel or 2m how many of you agree guys a few more thumbs up if you are
7205140	7211380	agreeing that to 2m and 40 pixel are equal so whenever we are using relative
7211380	7215700	units whenever I'm saying when we say that relative units it's respect to its
7215700	7224460	parent so if you go and see here item one is wrapped inside this container and
7224620	7229500	container is having some font as 20 pixel 20 pixel now I'm saying that
7229500	7235740	whatever I'm writing it in terms of M it is a multiplier of that pixel so
7235740	7241140	whenever I say to a to it's equal to 20 into 240 pixel let's say if I make it 10
7241140	7247620	right let's say if I make it 10 it will become 20 pixel if I make it 15 if you
7247620	7252020	see I'm changing this container height but the content inside content is
7252020	7259820	getting multiplied are you able to understand now how does M works M
7259820	7266420	always try to connect with its parent font sizes and it multiplies like this
7266420	7272420	is a multiplier or let's say you might be seeing that 1.3 1.4 right mostly
7272420	7276420	people write in the multiple units this way but it just like it behind the
7276420	7283820	scene what's happening here is that just let me write it on the top so what's
7283820	7292820	happening is 1.4 into 18 pixel is what is being applied okay I hope this point
7292820	7300180	is clear how M works now then there is something called as rem now let's see
7300180	7305740	what if contain what if it not given to contain what by default it will take
7305740	7310660	okay let's say I comment this thing is I comment this thing I commented this
7310660	7316100	thing by default 1.4 M is taking something let's say I make it one guys
7316100	7322900	for easy understanding right I made it one now if I go back in the browser if
7322900	7330820	you see one M is applied now one M is generally talking about like 16 pixels
7330820	7335700	guys by default the content comes at 16 let's say if I convert this into 16
7335700	7341060	pixel just remember this one how it is looking this is how it is looking if I
7341060	7353100	convert into 16 pixel does it look same Kabir so by default the font let's say
7353100	7357580	if it container is not there it will go and check in the browser level what is
7357580	7361700	the font size you have given so it will go and check like take it as 16 but if
7361700	7365580	you have defined in the parent container it will take with respect to that one
7365580	7377020	now let's say I convert 10 pixel into 10 rem now this has become really huge
7377020	7383540	then actually how does the rem works is like it always takes with respect to
7383540	7391020	browser's default or whatever you have defined in HTML let's say if I go in
7391020	7400980	HTML since it's 10 rem I'll go and say font pixel as a 2 pixel if I want to
7400980	7408140	make both the paragraphs equal if I have 10 let's say if I make 1.8 pixel so it
7408140	7415860	will be equal both are being applied 18 pixel so how this is working is how this
7415860	7422940	is working is like whenever you use rem it always checks with the HTML content
7422940	7427780	or the top level like hit exactly HTML itself if I would say there is no
7427780	7434980	specifically mentioned by default this each rem is equal to 16 pixel okay by
7434980	7447060	default by default rem or em is equal to 16 pixel if we are giving one unit
7447060	7462060	but if there is something mentioned rem always prefer HTML tag fonts okay if not
7462060	7472180	there by default it will go for 16 but whereas come to M checks in hierarchy
7475580	7481900	for parents if not available it will also take 16 is this point here guys
7481900	7489020	like how rem works and how em works firstly anyone having any challenge here
7489020	7495820	understanding these two things guys if there's someone who don't understand it
7495820	7503260	okay somebody says no face let's say what I'm saying is that rem is then rem is
7503260	7508020	always good prefer go and this is a multiplier guys whenever I'm saying the
7508020	7514620	relative units it is trying to multiply with some values so by default if there
7514620	7520380	is no property in HTML mentioned this 10 pixel will be multiplied by 16 pixel
7520380	7524580	because that is what browser is giving like a default font size would be 16
7524580	7529340	pixel that is what I have written here by default rem or em will have a
7529340	7534140	multiplier of 16 okay let's say multiplier of 16 because it's a default
7534140	7546380	is 16 okay great okay sorry my mistake what's the best to use what would you
7546380	7550180	think Hemangi what's the best for you if you have worked on projects what is the
7550180	7559620	best thing is used if I have written pixel right in any PR if I used PX in
7559620	7569120	any PR of my experience I've always needed to convert into rem do you know
7569120	7579340	why rem no not Hemangi em we don't use it we use rem mostly as per my experience
7579340	7584900	I have used rem I'll tell you why I'll tell you why so if you go and see for
7584900	7590380	the bigger projects any bigger projects you'll have something like theme file
7590380	7596060	have anyone seen it like theme file or initial font size like whatever your UX
7596060	7600380	team gives right you have a default fonts like for paragraph in our
7600380	7604620	application this would be the font size for the headers this would be the font
7604620	7611140	size for sight lines this would be a font size so if we have a predefined style
7611140	7617060	like if you go in a PayPal app or any app let's say Flipkart all the fonts are
7617060	7621100	like similar in nature if you see paragraph they will been similar in
7621100	7624340	nature at one place they might not have different right one place they might
7624340	7629700	not have different so there is a one global file in whole project level or at
7629700	7634060	org level company level because whole Flipkart app will have a different
7634060	7639660	teams will be working on each team will have their own specific repo no in each
7639660	7644860	repo whatever the lead UX team decides right they will give you that what are
7644860	7650900	the default font sizes now with respect to those font sizes you use a rem unit
7650900	7655260	and you use as a multiplier to render your content whatever you are particular
7655260	7663660	project UX team suggest is this clear like why we go with rem units
7663660	7673300	I hope this point is clear guys and next and if you see other than pixel
7673300	7678380	percentages we have explored view height and view width are literally same
7678380	7683220	related to like screen width and screen height like with respect to whatever
7683220	7691300	viewport is there and we hardly use this I never seen anyone doing this one like
7691300	7699820	not not used any like literally inch or mmr like cm centimeter millimeter an
7699820	7703860	inch but I hope you got the basic understanding because people try to
