start	end	text
3914640	3920040	color would be the this one the other thing right if you see inside if I go I
3920040	3924320	cannot go inside the if condition because it was pointing to the ticket
3924320	3929440	color now comes the index one index one now if you see in this index one is
3929440	3934160	light green and this condition will satisfy it will go inside that and
3934160	3940720	update the current color as light green now if you find that current color is
3940720	3944600	light green same we've tried to find the index of it then move to the next index
3944600	3951240	and then remove and add so I hope this point is clear a basic point I made
3951240	3957080	many mistakes while writing it because too many autocorrects and too many
3957080	3966960	things guys does anyone need a dry run on this because I feel it's clear cut
3967760	3975760	what if last index coming to that point now what if last index now if I if I go
3975760	3980640	on a last index and minus one I do plus one and I try to access out of the
3980640	3986080	colors one sort of error we supposedly we have we should be getting it what
3986080	3996080	should be that error if you are trying to access nth element of an array
3996080	4000720	index out of bond right now how can you address that issue how can you address
4000720	4008320	that issue if you don't want to go into index out of bond and then you can want
4008320	4016060	to rotate it yeah same thing you have to you know get the reminder using color
4016060	4030060	start length simply right now let's see this let's try to create a task task one
4030060	4035900	and I select pink color and option now if I want to move to the next status
4035900	4040580	green I can move from green to blue I can go from blue to black I can go and
4040580	4045540	from black again I can go to pink then to green then to blue then to black
4045540	4050360	again okay and the second feature that we implemented was this one like
4050360	4055340	updating layer task two and then I can close back again again I can update the
4055340	4061380	status so is this both things guys clear to you what we had just done like
4061380	4066820	simply selecting from the current array of the like I'm trying to find the next
4066820	4071860	element and just updating that dude if you see even in the handle lock if I go
4071860	4077100	to the handle lock method here also we were doing the same thing remove and add
4077100	4081700	logic here also we are doing that same removal add logic but we were figuring
4081700	4085060	out what to remove what to add
4087220	4092700	should be working only when it is unlocked right not exactly you can know
4092700	4099300	the status status can be moved only the content need to be updated when you have
4099380	4104980	to you know update it this lock is for only making edit the content not for the
4104980	4110900	status status can be moved anyways okay guys is there anyone who don't
4110900	4115300	understand this yet like is there anyone finding challenge understanding these
4115300	4121580	two functionalities that we have built yeah if you want we can change
4121580	4127540	accordingly yeah we can do that even if you want to do it on unlock you can
4127540	4137300	also do that just you have to add it in the above method guys do you want me to
4137300	4140340	reiterate both the functionalities or this point is clear like how we are
4140340	4143660	approaching this both things
4144860	4151260	because it's pretty straightforward simple you know trying to get an access
4151260	4157340	of the element figuring out like what to remove what to add and just the logic
4157340	4161060	that we have to apply is like on this array for this changing the status of
4161060	4171460	the color okay so now what what is the feature that left guy to left to build
4171460	4179500	what is the feature that one last feature which is left to build filter
4179500	4187620	right now think from let's let's try to create multiple tasks as of now let's
4187620	4191140	create multiple tasks
4200820	4207140	I'm creating some gibberish tasks now on click of pink we should be able to only
4207300	4212340	say pink on click of green we should be able to do decreasing green on click of
4212340	4216220	blue we should be able to see only this particular on click of this anything
4216220	4222540	filters that's what the functionality we were trying to build it now get the
4222540	4227020	class from filter get the class from the ticket if matches display block else
4227020	4234460	none straightforward simple thing that some it says but if I make it display
4234460	4240940	none you know play around with that just let's see this okay what I will do
4240940	4246820	is that I'll select this whole ticket one thing I want to straightforwardly
4246820	4253700	say is that let's say if I go on ticket container now ticket container doesn't
4253700	4258260	have any separate identification how would you make it a one particular ticket
4258260	4263260	as a display none and other thing as a display block or display flex anything
4263260	4268540	and unless you don't have right identifier so if you make ticket
4268540	4274420	container index now how would you access this index main ticket container dot
4274420	4284620	children you want to do it that way okay but think of other way around think of
4284620	4295140	other way around any other approaches is anyone having any other approaches any
4295140	4314340	other approaches some with can you think of this way like firstly as you
4314340	4321500	suggested we can get all the children all the tickets and we can filter by
4321500	4329700	what color is there and we can once you filter it can you render the whatever
4329700	4336940	filtered array output is there just like what I mean to say is that let's say
4338460	4350140	what's my idea is let's say you have ticket one two three what else let's say
4351540	4363260	pink pink green black let's say you have this four tickets all are these tickets
4363260	4373140	inside the main ticket container once user clicks on any of the filter let's
4373700	4384060	on this is pink this is let's say green this is blue this is let's say black let's
4384060	4389540	say once user clicks on pink it click this one can I get an access of this
4389540	4394540	array and I'll say that filter me of this array and give me output which only
4394540	4400620	matching this color that's I say that I'll get I'll apply all the all the
4400660	4412140	tickets whichever tickets are there with me on green and black filter it which is
4412140	4418500	matching the current color which is clicked like pink if it is only equal to
4418500	4430180	pink or let's say color color then return me into the new array and new
4430180	4435780	array will be only two things right out of this thing I'll get only two tickets
4435780	4442780	pink and pink and once I get this I can remove all the tickets I can add back
4442780	4449060	all these tickets filtered one is anyone able to is everyone able to
4449060	4453940	understand this idea like what I'm just suggest trying to explain just
4453940	4459100	filtering out depending on user click and whatever filtered output is there
4459100	4466740	will render that one and will remove everything okay let me write down in the
4466740	4472100	comments part so that you will be able to understand this firstly first and
4472100	4480620	foremost thing before going to that part itself let's say I try to go and get the
4480620	4493940	access to ticket okay no first and foremost thing is like I have main
4493940	4504380	ticket container isn't it firstly I'll get an access to this tool bar and the
4504380	4512740	toolbar if you remember if you see here that toolbar is this toolbox container
4512740	4518380	okay inside this toolbar container we have toolbox priority container we'll
4518460	4533060	get an access to this one let's say I go and select const toolbox color document
4533060	4539060	dot query selector inside this I'll say this class get me toolbox priority
4539060	4547940	container or else one other way around other way around is if you see all the
4547940	4554140	things having common color color property which will give us all the four
4554140	4558380	colors whichever is user is having access to if we are going by this thing
4558380	4563300	we have to again check or using the event bubbling process because we are
4563300	4568140	applying on a parent element currently we won't pick it do it that way so I'm
4568140	4574620	going to back check is checking color and instead of query selector I'll use
4574620	4583180	query selector on okay so once I have access to all the colors now the second
4583180	4590180	next thing I would do is let's say this is a plural form I'll iterate through
4590180	4593260	this all the colors
4593260	4604900	okay once I have all the colors for all the this toolbox colors we have to add
4604900	4616660	event list so just let me add this event list to this colors okay toolbox colors
4616660	4624740	dot I dot add event listener on each of event listener we are listening to
4624740	4631220	something called as click click event then we'll write down our logic here
4631220	4636980	but this part this four five lines of code is this clear what I'm trying to do
4636980	4641940	I'm just trying to get an access to those four colors and I'm adding a
4641940	4647140	listener click to it I think this is something we have been doing for each
4647140	4652340	and every piece of project like every item that we're adding a listener and
4652340	4661420	we're listening to click or any other event no inside this event now once
4661420	4668860	clicked once anything is clicked we have to access its particular color now how
4668860	4677420	we can access the color if you go back and see in the HTML again here the color
4677420	4687300	is index 0 right of toolbox so same logic again we'll use class list of 0
4687300	4696940	let's say I say const selected color selected tool let's say selected toolbox
4696940	4708540	color some selected toolbox color I would say toolbox dot class list of 0th
4708540	4716060	element let's see if I do this if I'm able to get the thing that we want okay
4716060	4723900	I go back into the console I try to click pink I'm able to get the pink if I
4723900	4728260	clicks this one light green I'm getting light blue I'm also good light black
4728260	4736660	black also getting that okay right so now comes the main point we got the color
4736660	4747380	now we have to filter based on all the existing tickets now how we would be
4747820	4756420	able to get the tickets now yeah how we will be able to get the tickets let's
4756420	4764980	say even if you try to get let's say main ticket container if we even if you
4764980	4768260	go through main ticket container inside that you will have all the children
4768260	4772940	elements and everything is fine but if let's say if we can store all the
4772940	4781660	tickets that are getting created somewhere what if we can store somewhere
4781660	4786720	all the tickets are getting created like an array because I can store all the
4786720	4796700	objects right whatever objects any type of objects it can store right is anyone
4796700	4804380	able to think like let's say what I'm saying is that that's how I say that
4804380	4811940	const tickets array I say this is an empty array right inside this ticket
4811940	4817860	array what I'll do it here is that I'll go to ticket create ticket now whenever
4817860	4824940	user is creating a ticket whenever user is creating a ticket I'll also push an
4824940	4832740	item into this an array okay and what information I'll push it here is that
4832740	4839220	firstly if you see here what are the elements that we are building it now
4839220	4851820	let's say I make it here as ticket ID I'll cut it here I'll paste it here and
4852020	4860500	I'll say that get me the ticket ID so firstly let's say I build an object I
4860500	4867300	say this is as a ticket ID okay fine then we are also passing something as a
4867300	4875060	ticket info okay then also we are pushing something called as ticket
4875060	4890300	status right let's say model priority color isn't it if we are able to store
4890300	4894620	this data of whatever all the tickets that we are pushing it it would be
4894620	4902380	easier to filter this array and do it no it would be easy to filter and store the
4902380	4906820	existing tickets also like if you in case if you want to reset it let's say
4906820	4911260	if you want to reset it if you filter the main container and remove and you
4911260	4915260	know you remove that like let's say you have a four tickets and you click the
4915260	4919780	pink ticket which is only one status and you remove all other things where you
4919780	4924620	will get back from so I'm trying to store in a extra memory space such that
4924620	4929460	we can if user if user do something like reset we would be able to show all the
4929460	4936180	other tickets also like if user doesn't want to apply filter again like applying
4936180	4942420	filter and remove the filter is everyone able to get the intuition that I'm
4942420	4953220	trying to build here guys are you able to get my point or I'm running bit speed
4953220	4962780	today like I just want to know I see only two thumbs up guys there are good
4962780	4967300	amount of people I just want to recheck like or you want to take the break and
4967300	4979180	come back and then build this one okay everything is going over my head because
4979700	4989180	joining I'll try to repeat this and get like okay people says break okay what
4989180	4999580	I'll do is that let's say I'll give ten minutes break okay and I'll try to I'll
4999580	5004620	try to repeat whole thing whatever we have done in this ten minutes break okay
5004620	5009740	so that everyone can understand then we can follow up on that is that clear
5009740	5014660	whoever want to take break they can freely take that break whether this idea
5014660	5019660	works because some people facing challenge understanding so I want to
5019660	5025580	repeat the whole things that we have this let's say I say this is as edit
5025580	5033220	content and change status
5036580	5047220	get push okay okay so Abhinav says that
5048700	5053900	yes please let me know if you want a break and then repeat it or you want me
5053900	5061900	to repeat then like how you want me to do it like you let's give me thumbs up
5061900	5065260	if you want me to explain during break give me thumbs down if you want me to
5065260	5074340	repeat everything or after break okay cool so one thing we'll do is like we'll
5074340	5077900	take five minutes break and come back understand everything what we have done
5077900	5083700	today once we get complete confidence then we'll move ahead okay we'll do that
5083700	5087980	okay let's take five minutes break guys and come back and then we'll move it
5087980	5098260	ahead okay I'm starting the break guys please refresh yourself and come back
5098260	5105060	I'll try to repeat it and we'll get a complete understanding of it
5113700	5116280	you
5143700	5146280	you
5173700	5176320	you
5203700	5205960	you
5233700	5235960	you
5263700	5265960	you
5293700	5295960	you
5323700	5325960	you
5353700	5355960	you
5384120	5386180	you
5392700	5394720	you
5406100	5408140	you
5408140	5423900	Guys is everyone back and am I audible right no can we get started I will try to repeat
5423900	5433860	it what we have done till now then we will move ahead okay no let's go back to the first
5433860	5439740	thing what we have done so today we started with something called as handling the locking
5439740	5449100	mechanism now if you see if you want to handle a lock to anything any task right now while
5449100	5455620	creating a ticket post creating a ticket once you click all or shift anything only then you
5455620	5463020	will be able to get access to that lock right now for each ticket you create let's say create a
5463020	5471780	task to now for each ticket there will be a separate lock identifier and for each lock
5471780	5478940	you have to add a listener to it now in order to do this what I was doing here is that once
5478940	5486100	ticket has been created and appended I'm using this ticket container and adding a listener to
5486100	5493820	it inside this handle lock if you go inside this handle lock to open this if you see first thing
5493820	5500620	what I'm doing is that I'm going to get the access to that lock from that HD dom then I'm
5500620	5507580	trying to get the access to that icon inside the dom if you see in HD in here when we created a
5507580	5514820	ticket we have the icon is present inside this so first I was getting access to this one this
5515380	5522860	then I'm going inside that as a children's first element okay once I got an access to that then
5522860	5531620	I was toggling two CSS classes in font awesome if we mean to say that if a particular icon is having
5531620	5540140	a fail lock it means to say that it will look like this as a lock icon and if you use apply a CSS
5540140	5548460	like a fail lock open class to a particular icon then it will look like a lock which is open so
5548460	5554620	I was toggling this lock checking the condition what is the current icon if it is lock then I'm
5554620	5561980	trying to open that lock if it is already open then I'm trying to lock that particular ticket
5561980	5570620	so I was toggling between remove and add and simultaneously I was using some you know on the
5570620	5576700	ticket task area like whatever task it is once you click unlock you're supposed to make this
5576700	5582980	content editable so in order to make this content editable I was using one of the attribute called
5582980	5588460	content editable which can make any content and any website in the table so it's getting
5588460	5595620	access to this ticket area and I was adding this attribute once if I pass our boolean value true
5595620	5604020	that becomes editable and if I want to make it not editable I can make as a false is this
5604020	5610940	guy is handle lock clear to everyone how the handle lock is working anyone having any doubt
5610940	5620020	still does anyone want me to repeat handle lock cool I on this I think you understood
5620020	5626820	handle lock clearly now now comes the second thing which is handling the color of a ticket
5626820	5637100	now if you see the ticket status color can revolve around only four things right if you
5637140	5644940	remember our first class even when we discuss requirements it can revolve around this four
5644940	5653620	things which is pink and green then blue then black all these four colors and it will be the
5653620	5660980	same sequence order also because status it can start from to be done in progress to be
5661180	5668580	validated then complete it status now if I if we follow the same order then what I was what
5668580	5676580	our idea was hey can we make something like an array of elements because if current color is
5676580	5682380	green then we have to make it blue if it is blue then we have to make it black if it is black I
5682380	5689020	have to make it pink that was a basic idea but in order to do this firstly for each and every
5689180	5695140	ticket again I have to get access to this one this particular color palette so again while
5695140	5700380	creating ticket itself I passed on this ticket inside this handle color now once we come to this
5700380	5708620	handle color if you see I try to get access to this ticket color and I add event listener to
5709620	5721620	inside this color band now since while adding the next color or previous color any color the
5721620	5727980	position where the particular color was getting added was like moving here and there like since
5727980	5736020	if you see whenever we are adding inside this class list right always a new color will be added
5736580	5744100	or the last position okay that's how this class list not add whether it works but here when you
5744100	5751820	go and see how the way we have designed it is that model priority color comes first position then
5751820	5756780	we gave ticket color now we are trying to remove this whatever existing color is there then we are
5756780	5762420	adding new color which is supposed to be coming next to the ticket color so for handling that
5762420	5768660	edge case what we have done is we have went through the existing colors whichever existing
5768660	5776220	colors are there here I mean existing CSS classes okay if you see this if you go to any of the
5776220	5782260	ticket so see we have two CSS classes we were going through all the existing CSS classes of
5782260	5788260	that particular thing and we were selecting current color as a color which is not equal to
5788260	5795100	ticket color it is having two colors only if something which is not ticket color is light pink
5795100	5800580	so we say that a current color is light pink and once we get that light pink color in the
5800580	5808220	current color then I was checking index of the light pink hey inside this colors array once I
5808220	5815500	get it a 0th index then I'll make an index plus one out of that colors array give me that light
5815500	5822460	green color inside a new color remove the current color which is pink color add the green color
5822460	5829740	and this percentage like you know this thing is to handle the edge case of rotational issue
5829740	5835780	whenever you go to the endpoint end of the n minus 1th array of element in order to handle
5835780	5841580	index out of bond issue we were using this percentage symbol I mean percentage and colors
5841780	5850300	which will always give you the reminder in that size of the array I hope this logic is clear how
5850300	5861900	handle color is working guys if even if there is a someone who don't understand it I'm okay with
5861900	5868340	it I will try to re-explain them show them debugging it's okay no no worries I see one
5868340	5875580	thumbs down cool anyone else who didn't understand it Ankit Tiwari says he didn't
5875580	5881460	understand it Ankit can I take take your doubt and doubt session possibly if it is possible
5881460	5889820	okay cool so other than Ankit I think everyone have understood so I'll explain Ankit again
5889820	5899500	now comes the third thing third the main thing which is like filtering all the existing tickets
5899500	5905380	now the idea was in order to filter all existing tickets firstly we'll get an access to this four
5905380	5911580	elements in order to again get this access to this elements if you see here there is a one common
5911580	5920380	property across these elements is like color like CSS so what I did here is I did query selector
5920380	5927020	on give me the all the colors I I treated through color and attached an event listener to it cool
5927020	5933020	all things are fine we attached event listeners here now now comes the main logic like how we
5933020	5947140	will filter it so the point where we got stuck is now if I say let's say document dot query selector
5947140	5956100	okay inside this if I say main let me copy this completely
5956100	5977900	let's and I put it in strings let's say I am trying to get an access to this one now and I say
5977900	5988540	the children okay when I do this children I am getting this two HTML elements two tickets okay
5988540	5996820	depending on what color this select we can always get inside this element and we can check again
5996820	6003860	filter it by their color and filter it down that's that's all doable that's all doable but
6003900	6011580	what if like let's say if I filter it down and I only read under the screen with only the colors
6011580	6019260	let's say if I have also a task which is green in color let's say this is a task three which is
6019260	6029940	green in color okay now if we go by this approach what we were doing earlier like getting all the
6029940	6037420	access to this one let's say now I have three things now if user clicks pink and we filter
6037420	6043860	this existing Dom itself then I'll have only two tickets what if I want to see all the tickets
6043860	6053420	again because there's a one functionality which is left like if you see like something that I was
6053420	6064060	highlighting which I should be applying to cover it's like on click of like on double click let's
6064060	6075180	say on double click of filters
6080180	6083380	filter color render all the tickets
6083380	6099380	so we were saying that hey if you re-click once you once you clicked it filter it but once if
6099380	6104740	I double click on any of this one I want all the tickets now if you have filtered the Dom
6104740	6110620	already and stored only on the base of color if user again clicks double click where you will
6110620	6120180	get all the tickets from so that was my point okay so my idea was like what if I store what
6120180	6128620	if I store all the tickets that are being created an array and when I apply a filter on an array
6128620	6137420	because filter method like yeah on a filter once I filter it it will return me a new array right
6137420	6143100	and only I can render a new array once user clicks double-click it I can render whole ticket
6143100	6152260	array is this idea you are able to understand so once I have all the tickets in an array ticket
6152260	6157100	array once user double-click I can render all things whatever things are present inside this
6157100	6162700	if user clicks once I'll filter it based on the color of this array and render it that was an
6162700	6170740	idea now in order to store firstly all the tickets I went to ticket create ticket part
6170740	6178060	and I was trying to push all the things here now let's say instead of model priority color
6178060	6189900	where it is there let's say we store it here const I say this other ticket color
6189900	6201220	let's not do it this way no wherever this ticket color create ticket is being called
6201220	6210220	what I'll do is I'll tweak some things here that let's say we also pass model priority color from
6210220	6218660	here itself so that this becomes completely reusable also I'll say that an ID which is an
6218660	6228340	empty thing okay now I'll say firstly I am receiving ticket color then I'm getting ticket
6228340	6237860	info then I'm getting something called as ticket unique ID let's say I write unique ID okay now
6237860	6244220	if unique ID is present take that or else take short ID and taking ticket color I'll update it
6244220	6252340	here is this clear guys I didn't make any change I was just trying to you know pass it down to the
6252340	6260980	function call instead of directly getting it here okay I have done nothing new here so one
6260980	6267100	more thing I'll do is that here I'll make it as ticket color and I'll store it this model
6267100	6281660	priority color instead of this one let's say this one and I can make this as a const also
6281660	6291020	we can make this const guys is this clear what I was doing here like I'm why how I'm pushing
6292020	6301060	into this tickets array now I'll show you one thing before here I'll try to output all the
6301060	6306220	things that are happening inside this ticket array like how these things are being entered
6306220	6316580	in through this one let's see I go back I try to create some random task I create enter now
6316580	6327940	okay nothing got entered just a second
6327940	6346820	now when we are pushing it we have dynamic ID ticket info tickets color all things are
6346820	6354260	cool and let's say remove this handle lock also remove this
6366260	6373020	go to console if you see here inside the array two tickets got created I have two
6373020	6381060	tickets now the simple logic now would be to filter it now right once I have this ticket
6381060	6386260	array inside this ticket array I'm having all the tickets which are needed so if you see in
6386260	6392020	the class list of zero I'm having the color now if you see inside this array if I say like a few
6392020	6399340	let's say if I say this array dot let's say I say index one
6408180	6415180	let's say I try to get okay let's say let's come back here and when once we are I treating through
6415180	6423660	this one we'll get it now what I'm supposed to do here what could be the my idea here is like to
6423660	6443220	filter this one let's say I say that const filter tickets would be get all the tickets dot filter
6443260	6452900	and filter on basis of one condition now that condition would be hey on each ticket check
6452900	6467260	what you have to check if selected color toolbox is equal equal to ticket dot if you see the
6467460	6477580	that we are pushing it when we are creating a ticket was ticket color so whatever tickets
6477580	6483460	colors will be there matching that selected color I should be getting inside the this one
6483460	6499500	let's see this if this is working as expected okay no I'll also had filtered tickets as this
6499500	6513420	one then let's say I have here going back let me create few tickets no let's say I have green
6513420	6527660	color let's say I have again green color let's have some blue in color okay now I have four
6527660	6533940	things if you see if I expand it I have four tickets 0 1 2 3 4 and light green pink green
6533940	6540140	green blue if you say anything will be there here also now now if I select pink color now
6540180	6545340	let's say if I say pink color if you see filtered tickets inside that filter tickets I'm having
6545340	6552660	only one color which is this one so I'm filtering it now once user is clicking this I am supposed
6552660	6561420	to remove all the things and I add this one onto the screen is this clear guys what I what's my
6561420	6575500	approach is everyone able to follow up I don't see reactions okay I see one thumbs down no
6575500	6583580	worries I'll I'll show you back okay okay let's complete this and then I'll show you like what's
6583580	6591780	actually you know being done now first and foremost thing that I would do is let I equal
6591780	6599180	to zero instead of filtered colors I'm supposed to remove all the existing tickets from their
6599180	6622300	down okay so tickets array dot I dot remove but here if I want to remove all the tickets
6622300	6630540	just let me think how can I get access to all the tickets
6630540	6650460	okay huh one thing I can do always is that I can get all the all tickets access was using
6650460	6659300	document dot query selector all using all the tickets whichever are there now that
6659300	6674220	thing I can use ticket container this particular thing once I have access to this one I'm supposed
6674220	6689740	to remove all tickets of I dot remove so let's say I do this all tickets no now let's say if I
6689740	6695940	show you back to remove all tickets you can do parent element dot text content no text content
6695940	6707620	will remove the tick let's recheck the rest now I'm removing completely from Dom right I'm
6707620	6713700	selecting each ticket parent each alib ticket directly and I'm going to remove it let's see
6713700	6720940	that relation later parent and child I'll come back to that okay okay now once I remove this
6720940	6726700	all the tickets now I'm supposed to add back all the tickets now in order to add it what I'll do
6726700	6734340	is that I'll select filter tickets all the filter tickets and I'll say for each and let's say I
6734340	6742900	get each ticket I write a arrow function and I call something like create ticket inside this
6743580	6752620	I pass on all the properties that I need I say it needs ticket collector ticket color
6752620	6775460	so let's say I have a ticket dot ticket color then also ticket info then ticket dot ticket
6775460	6785820	ID once I do this it should be working fine but let's re verify if this is working some
6785820	6798780	gibberish pink if I click green let's say if I select pink it's working fine now if I select
6799140	6811260	I'm getting green again I'm getting two things now there is a bug okay I'll come to this bug
6811260	6821380	but let's let's refresh this one guys firstly I am trying to re-explain the approach that
6821380	6827980	followed here I'll try to write the comments so that you can follow up remove all the tickets
6827980	6843860	those are created and recreate the filtered tickets
6843860	6863980	okay get the color of the ticket get the selector color selected color of filter
6863980	6887380	okay then here filter the tickets based on selected color guys are you able to follow
6887380	6896860	up this four steps what I have done here firstly like first get the color which user has clicked
6896860	6905540	then filter all the tickets which are present in a ticket array once you have filtered one then I
6905540	6911380	am removing all the tickets firstly then whatever filtered is there I am trying to recreate using
6911380	6920020	create method create ticket okay now the only bug if you see the bug where I am getting here
6920020	6926020	let's say if I say let pink and I do this option if I click pink I get one ticket if I re-click
6926020	6933460	pink again I'm getting two times if I re-click I'll keep on getting the tickets now the reason
6933460	6940220	I'll tell you what happening is that when I'm trying to recreate using filtered right already
6940220	6945900	there is a one ticket added into this tickets array when we are pushing it so each time you
6945900	6950900	are trying to recreate it each you are pushing new elements into ticket array because ticket
6950900	6956220	array is being storing only one it should store only one time right multiple tickets are being
6956220	6966500	stored inside this one did anyone understand it like why this bug was coming like once you
6966500	6972020	created it you filtered it then again you are trying to recreate it this array is getting
6972020	6977700	duplicate tickets entered into this one multiple duplicate tickets are coming into this so in
6977700	6982540	order to address that one right in order to fix this one what I can say is that I'll use one
6982540	6989660	condition simple condition is that since when when first time when ticket you know when we
6989660	6994580	are creating first time ticket using plus icon we are not passing an ID we are passing an empty
6994660	7001420	string okay and when we are creating through this one filtered one we are actually passing
7001420	7008340	an ID which ticket need to be created so I can check on the length of the ticket ID if the
7008340	7021860	length is equal to zero only then push the element that's ticket ID dot length is less
7021860	7031500	than equal to zero only then push this element or else don't push into the array
7031500	7044140	no going back and retesting this one let's say I do this pink color I click option then I click
7044140	7053740	this one then let's say it's like green then again I click blue okay now I have three let's say I
7053740	7059340	click on blue I have only blue if I click on green I have only one if I click on red pink I
7059340	7065460	have this one only one now I am getting only one if I select black I don't have anything that's
7065460	7076140	fine this filter is working fine as of now but reexperiencing this one guys what what's what we
7076140	7084260	have done firstly I got an access to this buttons once I got an access what whatever user is clicking
7084260	7089260	I'm trying to get to know which is the user click button like he's clicking blue green or
7089260	7096540	pink using this statement I'm trying to get to understand which is selected to toolbox color
7096540	7102780	once I have this color I'm filtering all the tickets using array filter method simple weather
7102780	7109300	then I'm trying to remove all the tickets from the existing in the screen then I'm trying to
7109300	7117740	add it the tickets which are being filtered based on the color is this clear guys how this
7117740	7128940	particular functionality is working filter one if there is anyone still who didn't understand they
7128940	7134180	can give me thumbs down feel free to do it I can repeat it if someone is feeling feeling
7134180	7140460	overwhelming seeing this logics they can understand this if someone is you know going through web
7140460	7157740	development for the first time okay now now there is okay I see one thumbs down okay I see
7157740	7164820	another thumbs down to cool guys give me if you if you're still facing challenge one thing I can
7164820	7173060	do is that I can I can stay long in doubt session I can explain you understand right yeah great so
7173060	7177620	I'm expecting this thing I'm expecting this thing to people to react so that I can re-explain things
7177620	7188300	okay okay cool filtering on basis of what filtering on basis of what user has selected no let me write
7188300	7211900	to debug and show okay what's happening here just see it here guys now if you see if I if a user
7211900	7218140	is clicking on green color now inside this toolbox what I'm getting here in selected
7218140	7225380	toolbox let's just see this now if you see in a selected toolbox color it's light green because
7225380	7231660	user has clicked light green here now we have to filter all the tickets on the base of light green
7231660	7239980	now if you see the ticket array we have three tickets so one is light pink the other one is
7240020	7247060	light green then the other one is light blue so we are supposed to show only one ticket which
7247060	7254780	is light green in color isn't it so now user selected light green now I'm checking on each
7254780	7262100	ticket on each ticket what is the color if your color is matching only then add it into this
7262100	7272860	filter tickets array that's how filter works right is this clear some bit so filtering based
7272860	7279540	on what you was selected once use once we get this once we get this if you see I'm going through
7279540	7283380	all the elements now I get only one ticket because there's only one ticket with a light
7283380	7289660	green color as I've shown you earlier on a ticket array only one thing one ticket this now I am going
7289660	7297660	into this one I am getting all the tickets again I'm removing each ticket from the dom okay if you
7297660	7303660	see once I remove all the tickets I'm coming back here I'm coming back here on the filter tickets
7303660	7309340	I am calling again create ticket function and I'm passing all the tickets whichever are filtered
7309340	7317300	one okay and adding on to the dom did you understand this flow guys know
7317300	7332620	how many of you are able to follow up this one now better Abhinav Kartika Ganesh okay
7332620	7342660	we're able to get this right guys this only one functionality that we have to you know there's
7342660	7351020	a one fix still there's a one bug I want to point out there is a one bug since we are adding all
7351020	7359780	the tickets right all the tickets into ticket array now what if user deletes the tickets we
7359780	7370140	have to remove that from array also right if user is deleting this ticket we have to update
7370140	7384380	update this particular thing right ticket array did anyone understand this point now while creating
7384380	7390740	ticket all good while creating ticket we are whatever new ticket user is creating you are
7390740	7397580	adding into that array good great but what if user is deleting are you taking care of taking care
7397580	7403460	of this ticket array memory like deleting this is like a database whatever new ticket you are
7403460	7411340	adding adding it but what if your user is deleting are you deleting that no so now we have to address
7411340	7417940	this one like once user is clicking any delete right if user is clicking any delete so we have
7417940	7426740	to take care to remove this one now how can you delete this one how can you think of this thing
7426740	7434900	let's say if you go for handle remove we are having here ticket hold to get information we
7434900	7445340	are having it can we pass here since we have ticket ID if we pass ticket ID unique value
7445340	7458060	here inside the ticket remove and I accept this particular ticket here okay and how many of you
7458060	7472820	remember splice method array or splice if I have to delete one particular element how can I do that
7472820	7487340	no firstly I have to get that particular ticket right let's say const get ticket okay inside that
7487340	7494020	first if I have to get the ticket which have to delete it I have to write a function to it now
7494020	7503140	let's say no we have this list of array ticket array inside that ticket array
7503140	7516820	now I have to write it to this array then I have to update and return it okay let's say const
7516820	7534700	empty then I'll filter through all the existing tickets tickets array dot length once I do this
7534700	7547220	once I have this array then what I'm supposed to do I have to check for the each ticket array
7547220	7566020	so ticket arrays ticket ARR inside the ticket ARR dot index dot ticket ID right if it is matching
7566020	7579260	the current ticket ID okay only if this is matching then first break the loop and update
7579260	7595540	ticket equal to this ticket information once we do this I'll say that hey return let's say return
7595540	7610220	ticket now I'll cut this one I'll say that I'll add it here bottom and something that we are
7610220	7618580	passing here is ticket ID in general what I'm doing it is that from this array whatever array
7618580	7624060	we are storing all the tickets based on ticket ID getting that object which object this object
7624100	7634460	whatever we are pushing right whole object that I'm trying to get back okay get the ticket based
7634460	7646380	on ticket IDs okay now let's say I call this here firstly can you get me the ticket based on
7646380	7656700	ticket ID and whatever it is returning it let's say we got hold ticket information that we need
7656700	7677060	to remove once I have this ticket I'll call tickets array dot splice ticket comma one do
7677060	7684300	you think they should work guys is it firstly did anyone and all of you understand what I was
7684300	7691380	trying to do here I was just getting the whole ticket using the ticket ID whichever user is
7691380	7697940	trying to delete it using this method get me that ticket once I get that ticket I'm trying to remove
7697940	7710500	it using splice method isn't it let's say if this is working fine if this is working fine okay let's
7710500	7721060	see if this is working fine firstly I I have let's say some gibberish task tasks pink color
7721060	7736140	let's say I have another task q2 green color okay let me open inspect tool also now if you
7736140	7750580	see here I have to create another task to see this one okay did I remove console log here yeah
7750580	7758180	let me add okay if I reload I'll lose all the tickets no worries I will show it by debugging
7758180	7764820	anyways I lost the tickets once I click save it will auto reloads
7764820	7791620	now firstly if you see here we have three tickets as we have created three now let's
7791780	7799020	enable the delete button once I enable the delete button let's go to handle remove let's see what
7799020	7809700	we are getting inside this one okay and the function here okay once I click this I'm trying
7809700	7822860	to click the pink ticket ticket has been removed okay did I mess up cannot access ticket before
7822860	7844660	initialization did we kill this process okay okay I let's say ticket object naming convention
7844660	7851780	was the issue guys so let's just try to create one ticket and try to verify this state if it
